algorithm,hardware_size,logical_qubits,dag_seed,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,raw_ff_chain_depth,shifted_ff_chain_depth,depth_reduction_pct,raw_throughput,shifted_throughput,throughput_delta,throughput_gain_pct,raw_stall_rate,shifted_stall_rate,stall_rate_delta,stall_reduction_pct,raw_utilization,shifted_utilization,utilization_delta,utilization_gain_pct,raw_saturation_ratio,raw_saturation_bucket,raw_stall_bucket,latency_profile,width_profile,throughput_direction,stall_direction
QAOA,8,64,3,greedy_critical,next_cycle,8,1,2,8,8,148,2,98.648649,7.409091,7.95122,0.542129,7.317078,0.00303,0.003252,0.000222,-7.326733,0.926136,0.993902,0.067766,7.317068,0.926136,near_saturation,stall_low,mixed,W8_M8_F8,improved,worse
QAOA,8,64,3,stall_aware_shifted,next_cycle,8,1,2,8,4,148,2,98.648649,3.853428,3.988581,0.135153,3.507345,0.026793,0.464111,0.437318,-1632.209906,0.481678,0.498573,0.016895,3.50753,0.481679,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QAOA,8,64,3,stall_aware_shifted,next_cycle,8,1,2,8,5,148,2,98.648649,4.701923,4.984709,0.282786,6.014263,0.038462,0.327217,0.288755,-750.753991,0.58774,0.623089,0.035349,6.014394,0.58774,active,stall_low,mixed,W8_M8_F5,improved,worse
QAOA,8,64,3,stall_aware_shifted,next_cycle,8,1,2,8,6,148,2,98.648649,5.482063,5.977995,0.495932,9.046448,0.049327,0.195599,0.146272,-296.535366,0.685258,0.747249,0.061991,9.046374,0.685258,active,stall_low,mixed,W8_M8_F6,improved,worse
QAOA,8,64,4,asap,next_cycle,8,1,2,8,4,163,2,98.773006,3.843895,3.988773,0.144878,3.769042,0.025502,0.268645,0.243143,-953.427182,0.480487,0.498597,0.01811,3.769093,0.480487,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QAOA,8,64,4,asap,next_cycle,8,1,2,8,5,163,2,98.773006,4.605556,4.983968,0.378412,8.216424,0.038889,0.158317,0.119428,-307.099694,0.575694,0.622996,0.047302,8.216518,0.575694,active,stall_low,mixed,W8_M8_F5,improved,worse
QAOA,8,64,4,asap,next_cycle,8,1,2,8,6,163,2,98.773006,5.246835,5.978365,0.73153,13.94231,0.053797,0.108173,0.054376,-101.076268,0.655854,0.747296,0.091442,13.942432,0.655854,active,stall_medium,mixed,W8_M8_F6,improved,worse
QAOA,8,64,4,greedy_critical,next_cycle,8,1,2,8,4,163,2,98.773006,3.882904,3.988773,0.105869,2.726542,0.013271,0.455493,0.442222,-3332.243237,0.485363,0.498597,0.013234,2.726619,0.485363,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QAOA,8,64,4,greedy_critical,next_cycle,8,1,2,8,5,163,2,98.773006,4.67921,4.983968,0.304758,6.513022,0.034807,0.325651,0.290844,-835.590542,0.584901,0.622996,0.038095,6.513068,0.584901,active,stall_low,mixed,W8_M8_F5,improved,worse
QAOA,8,64,4,greedy_critical,next_cycle,8,1,2,8,6,163,2,98.773006,5.359914,5.978365,0.618451,11.53845,0.073276,0.205529,0.132253,-180.486107,0.669989,0.747296,0.077307,11.538548,0.669989,active,stall_medium,mixed,W8_M8_F6,improved,worse
QAOA,8,64,4,greedy_critical,next_cycle,8,1,2,8,7,163,2,98.773006,5.964029,6.966387,1.002358,16.806726,0.074341,0.096639,0.022298,-29.994216,0.745504,0.870798,0.125294,16.806617,0.745504,active,stall_medium,mixed,W8_M8_F7,improved,worse
QAOA,8,64,4,stall_aware_shifted,next_cycle,8,1,2,8,4,163,2,98.773006,3.870817,3.988773,0.117956,3.047315,0.020233,0.462711,0.442478,-2186.91247,0.483852,0.498597,0.014745,3.047419,0.483852,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QAOA,8,64,4,stall_aware_shifted,next_cycle,8,1,2,8,5,163,2,98.773006,4.674812,4.983968,0.309156,6.613229,0.037594,0.327655,0.290061,-771.561951,0.584352,0.622996,0.038644,6.613137,0.584352,active,stall_low,mixed,W8_M8_F5,improved,worse
QAOA,8,64,4,stall_aware_shifted,next_cycle,8,1,2,8,6,163,2,98.773006,5.348387,5.978365,0.629978,11.778841,0.06129,0.197115,0.135825,-221.610377,0.668548,0.747296,0.078748,11.77896,0.668548,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,4,16,0,asap,next_cycle,8,1,2,8,4,77,7,90.909091,3.208333,3.923567,0.715234,22.29301,0.098958,0.401274,0.302316,-305.499303,0.401042,0.490446,0.089404,22.292927,0.401042,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,0,asap,next_cycle,8,1,2,8,5,77,7,90.909091,3.581395,4.850394,1.268999,35.433092,0.200581,0.307087,0.106506,-53.098748,0.447674,0.606299,0.158625,35.43315,0.447674,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,0,greedy_critical,next_cycle,8,1,2,8,4,77,7,90.909091,3.242105,3.936102,0.693997,21.405753,0.123684,0.450479,0.326795,-264.217684,0.405263,0.492013,0.08675,21.405852,0.405263,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,0,greedy_critical,next_cycle,8,1,2,8,5,77,7,90.909091,3.623529,4.928,1.304471,36.000015,0.170588,0.32,0.149412,-87.586466,0.452941,0.616,0.163059,36.000053,0.452941,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,0,stall_aware_shifted,next_cycle,8,1,2,8,4,77,7,90.909091,3.233596,3.936102,0.702506,21.725225,0.141732,0.434505,0.292773,-206.56803,0.404199,0.492013,0.087814,21.725437,0.404199,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,0,stall_aware_shifted,next_cycle,8,1,2,8,5,77,7,90.909091,3.612903,4.928,1.315097,36.400009,0.129032,0.332,0.202968,-157.300515,0.451613,0.616,0.164387,36.399971,0.451613,underutilized,stall_medium,mixed,W8_M8_F5,improved,worse
QFT,4,16,0,stall_aware_shifted,next_cycle,8,1,2,8,6,77,7,90.909091,3.85,5.894737,2.044737,53.110052,0.178125,0.210526,0.032401,-18.190035,0.48125,0.736842,0.255592,53.110026,0.48125,underutilized,stall_high,mixed,W8_M8_F6,improved,worse
QFT,4,16,1,asap,next_cycle,8,1,2,8,4,77,7,90.909091,3.2,3.923567,0.723567,22.611469,0.093506,0.43949,0.345984,-370.01262,0.4,0.490446,0.090446,22.6115,0.4,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,1,asap,next_cycle,8,1,2,8,5,77,7,90.909091,3.571014,4.850394,1.27938,35.826799,0.194203,0.34252,0.148317,-76.372147,0.446377,0.606299,0.159922,35.826667,0.446377,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,1,greedy_critical,next_cycle,8,1,2,8,4,77,7,90.909091,3.242105,3.936102,0.693997,21.405753,0.092105,0.444089,0.351984,-382.155149,0.405263,0.492013,0.08675,21.405852,0.405263,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,1,greedy_critical,next_cycle,8,1,2,8,5,77,7,90.909091,3.612903,4.908367,1.295464,35.856595,0.170088,0.322709,0.152621,-89.73061,0.451613,0.613546,0.161933,35.856585,0.451613,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,1,stall_aware_shifted,next_cycle,8,1,2,8,4,77,7,90.909091,3.225131,3.948718,0.723587,22.435895,0.13089,0.439103,0.308213,-235.474826,0.403141,0.49359,0.090449,22.436071,0.403141,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,1,stall_aware_shifted,next_cycle,8,1,2,8,5,77,7,90.909091,3.623529,4.928,1.304471,36.000015,0.15,0.328,0.178,-118.666667,0.452941,0.616,0.163059,36.000053,0.452941,underutilized,stall_medium,mixed,W8_M8_F5,improved,worse
QFT,4,16,1,stall_aware_shifted,next_cycle,8,1,2,8,6,77,7,90.909091,3.814241,5.894737,2.080496,54.545478,0.19195,0.205742,0.013792,-7.185204,0.47678,0.736842,0.260062,54.545493,0.47678,underutilized,stall_high,mixed,W8_M8_F6,improved,worse
QFT,4,16,2,asap,next_cycle,8,1,2,8,4,77,8,89.61039,3.21671,3.911111,0.694401,21.587305,0.143603,0.444444,0.300841,-209.494927,0.402089,0.488889,0.0868,21.587261,0.402089,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,2,asap,next_cycle,8,1,2,8,5,77,8,89.61039,3.591837,4.831373,1.239536,34.509807,0.198251,0.317647,0.119396,-60.224665,0.44898,0.603922,0.154942,34.509778,0.44898,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,2,greedy_critical,next_cycle,8,1,2,8,4,77,8,89.61039,3.259259,3.923567,0.664308,20.382179,0.092593,0.420382,0.327789,-354.010562,0.407407,0.490446,0.083039,20.38232,0.407407,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,2,greedy_critical,next_cycle,8,1,2,8,5,77,8,89.61039,3.634218,4.888889,1.254671,34.523823,0.182891,0.321429,0.138538,-75.748943,0.454277,0.611111,0.156834,34.52387,0.454277,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,2,stall_aware_shifted,next_cycle,8,1,2,8,4,77,8,89.61039,3.25066,3.936102,0.685442,21.086241,0.14248,0.43131,0.28883,-202.716171,0.406332,0.492013,0.085681,21.086451,0.406332,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,2,stall_aware_shifted,next_cycle,8,1,2,8,5,77,8,89.61039,3.64497,4.908367,1.263397,34.661383,0.162722,0.334661,0.171939,-105.664262,0.455621,0.613546,0.157925,34.661484,0.455621,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,3,asap,next_cycle,8,1,2,8,4,77,7,90.909091,3.2,3.911111,0.711111,22.222219,0.103896,0.44127,0.337374,-324.7228,0.4,0.488889,0.088889,22.22225,0.4,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,3,asap,next_cycle,8,1,2,8,5,77,7,90.909091,3.571014,4.850394,1.27938,35.826799,0.202899,0.326772,0.123873,-61.051558,0.446377,0.606299,0.159922,35.826667,0.446377,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,3,greedy_critical,next_cycle,8,1,2,8,4,77,7,90.909091,3.242105,3.936102,0.693997,21.405753,0.123684,0.41853,0.294846,-238.386533,0.405263,0.492013,0.08675,21.405852,0.405263,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,3,greedy_critical,next_cycle,8,1,2,8,5,77,7,90.909091,3.612903,4.928,1.315097,36.400009,0.187683,0.324,0.136317,-72.631512,0.451613,0.616,0.164387,36.399971,0.451613,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,3,stall_aware_shifted,next_cycle,8,1,2,8,4,77,7,90.909091,3.233596,3.936102,0.702506,21.725225,0.107612,0.428115,0.320503,-297.832026,0.404199,0.492013,0.087814,21.725437,0.404199,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,3,stall_aware_shifted,next_cycle,8,1,2,8,5,77,7,90.909091,3.602339,4.928,1.325661,36.800007,0.131579,0.332,0.200421,-152.319899,0.450292,0.616,0.165708,36.800121,0.450292,underutilized,stall_medium,mixed,W8_M8_F5,improved,worse
QFT,4,16,3,stall_aware_shifted,next_cycle,8,1,2,8,6,77,7,90.909091,3.826087,5.894737,2.06865,54.066988,0.18323,0.205742,0.022512,-12.286198,0.478261,0.736842,0.258581,54.066922,0.478261,underutilized,stall_high,mixed,W8_M8_F6,improved,worse
QFT,4,16,4,asap,next_cycle,8,1,2,8,4,77,8,89.61039,3.2,3.923567,0.723567,22.611469,0.096104,0.407643,0.311539,-324.168609,0.4,0.490446,0.090446,22.6115,0.4,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,4,asap,next_cycle,8,1,2,8,5,77,8,89.61039,3.571014,4.869565,1.298551,36.363649,0.197101,0.300395,0.103294,-52.406634,0.446377,0.608696,0.162319,36.363657,0.446377,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,4,greedy_critical,next_cycle,8,1,2,8,4,77,8,89.61039,3.233596,3.936102,0.702506,21.725225,0.094488,0.440895,0.346407,-366.614808,0.404199,0.492013,0.087814,21.725437,0.404199,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,4,greedy_critical,next_cycle,8,1,2,8,5,77,8,89.61039,3.612903,4.908367,1.295464,35.856595,0.181818,0.326693,0.144875,-79.68133,0.451613,0.613546,0.161933,35.856585,0.451613,underutilized,stall_high,mixed,W8_M8_F5,improved,worse
QFT,4,16,4,stall_aware_shifted,next_cycle,8,1,2,8,4,77,8,89.61039,3.233596,3.936102,0.702506,21.725225,0.068241,0.43131,0.363069,-532.03939,0.404199,0.492013,0.087814,21.725437,0.404199,underutilized,stall_medium,mixed,W8_M8_F4,improved,worse
QFT,4,16,4,stall_aware_shifted,next_cycle,8,1,2,8,5,77,8,89.61039,3.612903,4.928,1.315097,36.400009,0.143695,0.324,0.180305,-125.477574,0.451613,0.616,0.164387,36.399971,0.451613,underutilized,stall_medium,mixed,W8_M8_F5,improved,worse
QFT,4,16,4,stall_aware_shifted,next_cycle,8,1,2,8,6,77,8,89.61039,3.826087,5.894737,2.06865,54.066988,0.170807,0.215311,0.044504,-26.055138,0.478261,0.736842,0.258581,54.066922,0.478261,underutilized,stall_high,mixed,W8_M8_F6,improved,worse
QFT,6,36,0,asap,next_cycle,8,1,2,8,4,177,17,90.39548,3.815569,3.9825,0.166931,4.374996,0.037126,0.355,0.317874,-856.2032,0.476946,0.497812,0.020866,4.374919,0.476946,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,0,asap,next_cycle,8,1,2,8,5,177,17,90.39548,4.644315,4.966485,0.32217,6.936868,0.049563,0.279034,0.229471,-462.98852,0.580539,0.620811,0.040272,6.937002,0.580539,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,0,asap,next_cycle,8,1,2,8,6,177,17,90.39548,5.40458,5.93849,0.53391,9.878843,0.068702,0.206897,0.138195,-201.151349,0.675573,0.742311,0.066738,9.878725,0.675573,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,0,asap,next_cycle,8,1,2,8,7,177,17,90.39548,6.080153,6.911063,0.83091,13.665939,0.061069,0.117137,0.056068,-91.810902,0.760019,0.863883,0.103864,13.665974,0.760019,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,0,greedy_critical,next_cycle,8,1,2,8,4,177,17,90.39548,3.827027,3.984991,0.157964,4.12759,0.022823,0.434647,0.411824,-1804.42536,0.478378,0.498124,0.019746,4.127698,0.478378,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,0,greedy_critical,next_cycle,8,1,2,8,5,177,17,90.39548,4.661302,4.974239,0.312937,6.713511,0.03365,0.352849,0.319199,-948.585438,0.582663,0.62178,0.039117,6.713486,0.582663,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,0,greedy_critical,next_cycle,8,1,2,8,6,177,17,90.39548,5.427598,5.95514,0.527542,9.719622,0.063884,0.23271,0.168826,-264.269614,0.67845,0.744393,0.065943,9.719655,0.67845,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,0,greedy_critical,next_cycle,8,1,2,8,7,177,17,90.39548,6.115163,6.971554,0.856391,14.004385,0.081574,0.109409,0.027835,-34.122392,0.764395,0.871444,0.107049,14.004409,0.764395,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,0,stall_aware_shifted,next_cycle,8,1,2,8,4,177,17,90.39548,3.82473,3.984991,0.160261,4.190126,0.030612,0.437148,0.406536,-1328.028224,0.478091,0.498124,0.020033,4.190206,0.478091,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,0,stall_aware_shifted,next_cycle,8,1,2,8,5,177,17,90.39548,4.661302,4.974239,0.312937,6.713511,0.037308,0.355191,0.317883,-852.050499,0.582663,0.62178,0.039117,6.713486,0.582663,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,0,stall_aware_shifted,next_cycle,8,1,2,8,6,177,17,90.39548,5.422979,5.95514,0.532161,9.813075,0.031489,0.228972,0.197483,-627.149163,0.677872,0.744393,0.066521,9.81321,0.677872,active,stall_low,mixed,W8_M8_F6,improved,worse
QFT,6,36,0,stall_aware_shifted,next_cycle,8,1,2,8,7,177,17,90.39548,6.103448,6.971554,0.868106,14.223206,0.056513,0.102845,0.046332,-81.984676,0.762931,0.871444,0.108513,14.223174,0.762931,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,1,asap,next_cycle,8,1,2,8,4,177,16,90.960452,3.817855,3.980012,0.162157,4.247333,0.029359,0.364147,0.334788,-1140.324943,0.477232,0.497502,0.02027,4.24741,0.477232,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,1,asap,next_cycle,8,1,2,8,5,177,16,90.960452,4.647702,4.962617,0.314915,6.775714,0.035011,0.29595,0.260939,-745.305761,0.580963,0.620327,0.039364,6.775647,0.580963,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,1,asap,next_cycle,8,1,2,8,6,177,16,90.960452,5.40458,5.94403,0.53945,9.981349,0.067006,0.214552,0.147546,-220.198191,0.675573,0.743004,0.067431,9.981305,0.675573,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,1,asap,next_cycle,8,1,2,8,7,177,16,90.960452,6.08596,6.911063,0.825103,13.557483,0.090735,0.119306,0.028571,-31.4884,0.760745,0.863883,0.103138,13.5575,0.760745,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,1,greedy_critical,next_cycle,8,1,2,8,4,177,16,90.960452,3.829327,3.984991,0.155664,4.065049,0.028846,0.430269,0.401423,-1391.607155,0.478666,0.498124,0.019458,4.065047,0.478666,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,1,greedy_critical,next_cycle,8,1,2,8,5,177,16,90.960452,4.668132,4.974239,0.306107,6.557377,0.032234,0.35363,0.321396,-997.071415,0.583516,0.62178,0.038264,6.557489,0.583516,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,1,greedy_critical,next_cycle,8,1,2,8,6,177,16,90.960452,5.432225,5.960711,0.528486,9.728721,0.063086,0.230122,0.167036,-264.775069,0.679028,0.745089,0.066061,9.728759,0.679028,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,1,greedy_critical,next_cycle,8,1,2,8,7,177,16,90.960452,6.121037,6.971554,0.850517,13.894982,0.07781,0.110503,0.032693,-42.01645,0.76513,0.871444,0.106314,13.894894,0.76513,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,1,stall_aware_shifted,next_cycle,8,1,2,8,4,177,16,90.960452,3.822436,3.984991,0.162555,4.252655,0.028194,0.43277,0.404576,-1434.97198,0.477804,0.498124,0.02032,4.25279,0.477805,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,1,stall_aware_shifted,next_cycle,8,1,2,8,5,177,16,90.960452,4.661302,4.974239,0.312937,6.713511,0.027798,0.355191,0.327393,-1177.757393,0.582663,0.62178,0.039117,6.713486,0.582663,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,1,stall_aware_shifted,next_cycle,8,1,2,8,6,177,16,90.960452,5.418367,5.960711,0.542344,10.009363,0.054422,0.229186,0.174764,-321.127485,0.677296,0.745089,0.067793,10.009361,0.677296,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,1,stall_aware_shifted,next_cycle,8,1,2,8,7,177,16,90.960452,6.097608,6.971554,0.873946,14.332604,0.055502,0.102845,0.047343,-85.299629,0.762201,0.871444,0.109243,14.332571,0.762201,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,2,asap,next_cycle,8,1,2,8,4,177,16,90.960452,3.815569,3.9825,0.166931,4.374996,0.035928,0.3425,0.306572,-853.29548,0.476946,0.497812,0.020866,4.374919,0.476946,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,2,asap,next_cycle,8,1,2,8,5,177,16,90.960452,4.644315,4.962617,0.318302,6.853583,0.050292,0.26947,0.219178,-435.810865,0.580539,0.620327,0.039788,6.853631,0.580539,active,stall_medium,mixed,W8_M8_F5,improved,worse
QFT,6,36,2,asap,next_cycle,8,1,2,8,6,177,16,90.960452,5.40458,5.932961,0.528381,9.776541,0.059372,0.202048,0.142676,-240.308563,0.675573,0.74162,0.066047,9.776442,0.675573,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,2,asap,next_cycle,8,1,2,8,7,177,16,90.960452,6.08596,6.896104,0.810144,13.311688,0.067813,0.12013,0.052317,-77.148924,0.760745,0.862013,0.101268,13.311688,0.760745,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,2,greedy_critical,next_cycle,8,1,2,8,4,177,16,90.960452,3.829327,3.9825,0.153173,3.999998,0.022837,0.429375,0.406538,-1780.172527,0.478666,0.497812,0.019146,3.999866,0.478666,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,2,greedy_critical,next_cycle,8,1,2,8,5,177,16,90.960452,4.664714,4.978125,0.313411,6.718761,0.044656,0.353906,0.30925,-692.516123,0.583089,0.622266,0.039177,6.718871,0.583089,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,2,greedy_critical,next_cycle,8,1,2,8,6,177,16,90.960452,5.432225,5.95514,0.522915,9.626166,0.059676,0.233645,0.173969,-291.522555,0.679028,0.744393,0.065365,9.62626,0.679028,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,2,greedy_critical,next_cycle,8,1,2,8,7,177,16,90.960452,6.115163,6.971554,0.856391,14.004385,0.081574,0.110503,0.028929,-35.463506,0.764395,0.871444,0.107049,14.004409,0.764395,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,2,stall_aware_shifted,next_cycle,8,1,2,8,4,177,16,90.960452,3.817855,3.9825,0.164645,4.3125,0.032954,0.4325,0.399546,-1212.435516,0.477232,0.497812,0.02058,4.312368,0.477232,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,2,stall_aware_shifted,next_cycle,8,1,2,8,5,177,16,90.960452,4.651095,4.970359,0.319264,6.864276,0.049635,0.354134,0.304499,-613.476378,0.581387,0.621295,0.039908,6.864275,0.581387,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,2,stall_aware_shifted,next_cycle,8,1,2,8,6,177,16,90.960452,5.418367,5.95514,0.536773,9.906546,0.072279,0.230841,0.158562,-219.374922,0.677296,0.744393,0.067097,9.906599,0.677296,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,2,stall_aware_shifted,next_cycle,8,1,2,8,7,177,16,90.960452,6.115163,6.971554,0.856391,14.004385,0.079655,0.106127,0.026472,-33.233319,0.764395,0.871444,0.107049,14.004409,0.764395,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,3,asap,next_cycle,8,1,2,8,4,177,17,90.39548,3.820144,3.977528,0.157384,4.119845,0.023381,0.378901,0.35552,-1520.550875,0.477518,0.497191,0.019673,4.119845,0.477518,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,3,asap,next_cycle,8,1,2,8,5,177,17,90.39548,4.647702,4.966485,0.318783,6.858938,0.051787,0.282151,0.230364,-444.829784,0.580963,0.620811,0.039848,6.858957,0.580963,active,stall_medium,mixed,W8_M8_F5,improved,worse
QFT,6,36,3,asap,next_cycle,8,1,2,8,6,177,17,90.39548,5.40458,5.94403,0.53945,9.981349,0.068702,0.204291,0.135589,-197.358156,0.675573,0.743004,0.067431,9.981305,0.675573,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,3,asap,next_cycle,8,1,2,8,7,177,17,90.39548,6.08596,6.903575,0.817615,13.434446,0.08978,0.11701,0.02723,-30.329695,0.760745,0.862947,0.102202,13.434462,0.760745,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,3,greedy_critical,next_cycle,8,1,2,8,4,177,17,90.39548,3.83163,3.987484,0.155854,4.067564,0.024053,0.441176,0.417123,-1734.182846,0.478954,0.498436,0.019482,4.067614,0.478954,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,3,greedy_critical,next_cycle,8,1,2,8,5,177,17,90.39548,4.668132,4.978125,0.309993,6.640622,0.031502,0.353906,0.322404,-1023.439782,0.583516,0.622266,0.03875,6.640778,0.583516,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,3,greedy_critical,next_cycle,8,1,2,8,6,177,17,90.39548,5.432225,5.966292,0.534067,9.831459,0.061381,0.231273,0.169892,-276.782718,0.679028,0.745787,0.066759,9.831553,0.679028,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,3,greedy_critical,next_cycle,8,1,2,8,7,177,17,90.39548,6.121037,6.971554,0.850517,13.894982,0.076849,0.109409,0.03256,-42.368801,0.76513,0.871444,0.106314,13.894894,0.76513,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,3,stall_aware_shifted,next_cycle,8,1,2,8,4,177,17,90.39548,3.822436,3.987484,0.165048,4.317875,0.030594,0.436796,0.406202,-1327.717853,0.477804,0.498436,0.020632,4.318089,0.477805,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,3,stall_aware_shifted,next_cycle,8,1,2,8,5,177,17,90.39548,4.657895,4.978125,0.32023,6.874994,0.035819,0.354687,0.318868,-890.220274,0.582237,0.622266,0.040029,6.875035,0.582237,active,stall_low,mixed,W8_M8_F5,improved,worse
QFT,6,36,3,stall_aware_shifted,next_cycle,8,1,2,8,6,177,17,90.39548,5.418367,5.966292,0.547925,10.112364,0.05102,0.228464,0.177444,-347.793022,0.677296,0.745787,0.068491,10.112418,0.677296,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,3,stall_aware_shifted,next_cycle,8,1,2,8,7,177,17,90.39548,6.115163,6.971554,0.856391,14.004385,0.051823,0.105033,0.05321,-102.676418,0.764395,0.871444,0.107049,14.004409,0.764395,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,4,asap,next_cycle,8,1,2,8,4,177,17,90.39548,3.817855,3.980012,0.162157,4.247333,0.031156,0.349157,0.318001,-1020.673386,0.477232,0.497502,0.02027,4.24741,0.477232,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
QFT,6,36,4,asap,next_cycle,8,1,2,8,5,177,17,90.39548,4.644315,4.966485,0.32217,6.936868,0.052478,0.26968,0.217202,-413.891536,0.580539,0.620811,0.040272,6.937002,0.580539,active,stall_medium,mixed,W8_M8_F5,improved,worse
QFT,6,36,4,asap,next_cycle,8,1,2,8,6,177,17,90.39548,5.40458,5.94403,0.53945,9.981349,0.067854,0.190299,0.122445,-180.453621,0.675573,0.743004,0.067431,9.981305,0.675573,active,stall_medium,mixed,W8_M8_F6,improved,worse
QFT,6,36,4,asap,next_cycle,8,1,2,8,7,177,17,90.39548,6.08596,6.918567,0.832607,13.680783,0.090735,0.117264,0.026529,-29.237891,0.760745,0.864821,0.104076,13.6808,0.760745,active,stall_medium,mixed,W8_M8_F7,improved,worse
QFT,6,36,4,greedy_critical,next_cycle,8,1,2,8,4,177,17,90.39548,3.829327,3.9825,0.153173,3.999998,0.02524,0.44375,0.41851,-1658.122029,0.478666,0.497812,0.019146,3.999866,0.478666,underutilized,stall_low,mixed,W8_M8_F4,improved,worse
