algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds_raw,n_seeds_shifted,ff_chain_depth_raw_median,ff_chain_depth_shifted_median,depth_reduction_pct,throughput_raw_median,throughput_shifted_median,throughput_delta,throughput_gain_pct,stall_rate_raw_median,stall_rate_shifted_median,stall_rate_delta,stall_reduction_pct,utilization_raw_median,utilization_shifted_median,utilization_delta,utilization_gain_pct
QAOA,8,64,stall_aware_shifted,next_cycle,8,2,1,8,4,5,5,142.0,2.0,98.591549,3.870817,3.988746,0.117929,3.046618,0.020233,0.463435,0.443202,-2190.490782,0.483852,0.498593,0.014741,3.046593
QAOA,8,64,stall_aware_shifted,next_cycle,8,2,1,8,8,5,5,142.0,2.0,98.591549,7.490964,7.955272,0.464308,6.198241,0.022727,0.003205,-0.019522,85.897831,0.93637,0.994409,0.058039,6.198298
QAOA,8,64,stall_aware_shifted,next_cycle,8,2,2,8,4,5,5,142.0,2.0,98.591549,3.75,3.985542,0.235542,6.28112,0.042945,0.463942,0.420997,-980.316684,0.46875,0.498193,0.029443,6.281173
QAOA,8,64,stall_aware_shifted,next_cycle,8,2,2,8,8,5,5,142.0,2.0,98.591549,6.788811,7.942584,1.153773,16.995215,0.114685,0.0048,-0.109885,95.814623,0.848601,0.992823,0.144222,16.995266
QFT,4,16,asap,next_cycle,8,1,1,8,4,5,5,77.0,7.0,90.909091,3.530086,3.948718,0.418632,11.858975,0.04298,0.437299,0.394319,-917.44765,0.441261,0.49359,0.052329,11.858968
QFT,4,16,asap,next_cycle,8,1,1,8,8,5,5,77.0,7.0,90.909091,5.069959,7.652174,2.582215,50.931674,0.205761,0.012422,-0.193339,93.962899,0.633745,0.956522,0.322777,50.931684
QFT,4,16,asap,next_cycle,8,1,2,8,4,5,5,77.0,7.0,90.909091,3.2,3.923567,0.723567,22.611469,0.098958,0.43949,0.340532,-344.117707,0.4,0.490446,0.090446,22.6115
QFT,4,16,asap,next_cycle,8,1,2,8,8,5,5,77.0,7.0,90.909091,3.898734,7.421687,3.522953,90.361461,0.338608,0.036145,-0.302463,89.325415,0.487342,0.927711,0.440369,90.361389
QFT,4,16,asap,next_cycle,8,2,1,8,4,5,5,77.0,7.0,90.909091,3.2,3.923567,0.723567,22.611469,0.098958,0.43949,0.340532,-344.117707,0.4,0.490446,0.090446,22.6115
QFT,4,16,asap,next_cycle,8,2,1,8,8,5,5,77.0,7.0,90.909091,3.898734,7.421687,3.522953,90.361461,0.338608,0.036145,-0.302463,89.325415,0.487342,0.927711,0.440369,90.361389
QFT,4,16,asap,next_cycle,8,2,2,8,4,5,5,77.0,7.0,90.909091,2.858469,3.874214,1.015745,35.534582,0.212963,0.442006,0.229043,-107.550607,0.357309,0.484277,0.126968,35.534509
QFT,4,16,asap,next_cycle,8,2,2,8,8,5,5,77.0,7.0,90.909091,3.126904,7.162791,4.035887,129.069744,0.459391,0.052941,-0.40645,88.47583,0.390863,0.895349,0.504486,129.069776
QFT,4,16,greedy_critical,next_cycle,8,1,1,8,4,5,5,77.0,7.0,90.909091,3.560694,3.961415,0.400721,11.254014,0.054913,0.44373,0.388817,-708.060022,0.445087,0.495177,0.05009,11.25398
QFT,4,16,greedy_critical,next_cycle,8,1,1,8,8,5,5,77.0,7.0,90.909091,5.220339,7.897436,2.677097,51.282053,0.220339,0.00641,-0.213929,97.090846,0.652542,0.987179,0.334637,51.282063
QFT,4,16,greedy_critical,next_cycle,8,1,2,8,4,5,5,77.0,7.0,90.909091,3.242105,3.936102,0.693997,21.405753,0.094488,0.440895,0.346407,-366.614808,0.405263,0.492013,0.08675,21.405852
QFT,4,16,greedy_critical,next_cycle,8,1,2,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.353503,0.012739,-0.340764,96.396353,0.490446,0.980892,0.490446,100.0
QFT,4,16,greedy_critical,next_cycle,8,2,1,8,4,5,5,77.0,7.0,90.909091,3.242105,3.936102,0.693997,21.405753,0.094488,0.440895,0.346407,-366.614808,0.405263,0.492013,0.08675,21.405852
QFT,4,16,greedy_critical,next_cycle,8,2,1,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.353503,0.012739,-0.340764,96.396353,0.490446,0.980892,0.490446,100.0
QFT,4,16,greedy_critical,next_cycle,8,2,2,8,4,5,5,77.0,7.0,90.909091,2.885246,3.911111,1.025865,35.555547,0.203747,0.44127,0.237523,-116.577422,0.360656,0.488889,0.128233,35.555488
QFT,4,16,greedy_critical,next_cycle,8,2,2,8,8,5,5,77.0,7.0,90.909091,3.142857,7.748428,4.605571,146.540902,0.482143,0.018868,-0.463275,96.086638,0.392857,0.968553,0.575696,146.540853
QFT,4,16,shifted_critical,next_cycle,8,1,1,8,4,5,5,77.0,7.0,90.909091,3.560694,3.961415,0.400721,11.254014,0.054755,0.430868,0.376113,-686.901653,0.445087,0.495177,0.05009,11.25398
QFT,4,16,shifted_critical,next_cycle,8,1,1,8,8,5,5,77.0,7.0,90.909091,5.220339,7.897436,2.677097,51.282053,0.224576,0.00641,-0.218166,97.145732,0.652542,0.987179,0.334637,51.282063
QFT,4,16,shifted_critical,next_cycle,8,1,2,8,4,5,5,77.0,7.0,90.909091,3.242105,3.936102,0.693997,21.405753,0.100264,0.43131,0.331046,-330.17434,0.405263,0.492013,0.08675,21.405852
QFT,4,16,shifted_critical,next_cycle,8,1,2,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.350318,0.012739,-0.337579,96.36359,0.490446,0.980892,0.490446,100.0
QFT,4,16,shifted_critical,next_cycle,8,2,1,8,4,5,5,77.0,7.0,90.909091,3.242105,3.936102,0.693997,21.405753,0.100264,0.43131,0.331046,-330.17434,0.405263,0.492013,0.08675,21.405852
QFT,4,16,shifted_critical,next_cycle,8,2,1,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.350318,0.012739,-0.337579,96.36359,0.490446,0.980892,0.490446,100.0
QFT,4,16,shifted_critical,next_cycle,8,2,2,8,4,5,5,77.0,7.0,90.909091,2.885246,3.911111,1.025865,35.555547,0.199063,0.434921,0.235858,-118.484098,0.360656,0.488889,0.128233,35.555488
QFT,4,16,shifted_critical,next_cycle,8,2,2,8,8,5,5,77.0,7.0,90.909091,3.142857,7.748428,4.605571,146.540902,0.479592,0.018868,-0.460724,96.065823,0.392857,0.968553,0.575696,146.540853
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,1,1,8,4,5,5,77.0,7.0,90.909091,3.612903,3.974194,0.361291,10.000019,0.04386,0.006452,-0.037408,85.289558,0.451613,0.496774,0.045161,9.999934
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,1,1,8,8,5,5,77.0,7.0,90.909091,5.220339,7.897436,2.677097,51.282053,0.224576,0.00641,-0.218166,97.145732,0.652542,0.987179,0.334637,51.282063
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,5,77.0,7.0,90.909091,3.259259,3.961415,0.702156,21.543424,0.126316,0.009646,-0.11667,92.363596,0.407407,0.495177,0.08777,21.543567
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.350318,0.012739,-0.337579,96.36359,0.490446,0.980892,0.490446,100.0
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,2,1,8,4,5,5,77.0,7.0,90.909091,3.338753,3.961415,0.622662,18.649538,0.108401,0.012862,-0.095539,88.134796,0.417344,0.495177,0.077833,18.649603
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,2,1,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.350318,0.012739,-0.337579,96.36359,0.490446,0.980892,0.490446,100.0
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,2,2,8,4,5,5,77.0,7.0,90.909091,2.947368,3.948718,1.00135,33.97438,0.182464,0.016026,-0.166438,91.216898,0.368421,0.49359,0.125169,33.974448
QFT,4,16,stall_aware_shifted_refined,next_cycle,8,2,2,8,8,5,5,77.0,7.0,90.909091,3.142857,7.748428,4.605571,146.540902,0.479592,0.018868,-0.460724,96.065823,0.392857,0.968553,0.575696,146.540853
QFT,4,16,stall_aware_shifted,next_cycle,8,1,1,8,4,5,5,77.0,7.0,90.909091,3.54023,3.961415,0.421185,11.897108,0.063768,0.430868,0.3671,-575.680592,0.442529,0.495177,0.052648,11.897073
QFT,4,16,stall_aware_shifted,next_cycle,8,1,1,8,8,5,5,77.0,7.0,90.909091,5.220339,7.897436,2.677097,51.282053,0.224576,0.00641,-0.218166,97.145732,0.652542,0.987179,0.334637,51.282063
QFT,4,16,stall_aware_shifted,next_cycle,8,1,2,8,4,5,5,77.0,7.0,90.909091,3.233596,3.936102,0.702506,21.725225,0.13089,0.43131,0.30042,-229.520972,0.404199,0.492013,0.087814,21.725437
QFT,4,16,stall_aware_shifted,next_cycle,8,1,2,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.350318,0.012739,-0.337579,96.36359,0.490446,0.980892,0.490446,100.0
QFT,4,16,stall_aware_shifted,next_cycle,8,2,1,8,4,5,5,77.0,7.0,90.909091,3.233596,3.936102,0.702506,21.725225,0.13089,0.43131,0.30042,-229.520972,0.404199,0.492013,0.087814,21.725437
QFT,4,16,stall_aware_shifted,next_cycle,8,2,1,8,8,5,5,77.0,7.0,90.909091,3.923567,7.847134,3.923567,100.0,0.350318,0.012739,-0.337579,96.36359,0.490446,0.980892,0.490446,100.0
QFT,4,16,stall_aware_shifted,next_cycle,8,2,2,8,4,5,5,77.0,7.0,90.909091,2.885246,3.911111,1.025865,35.555547,0.182243,0.434921,0.252678,-138.648947,0.360656,0.488889,0.128233,35.555488
QFT,4,16,stall_aware_shifted,next_cycle,8,2,2,8,8,5,5,77.0,7.0,90.909091,3.142857,7.748428,4.605571,146.540902,0.479592,0.018868,-0.460724,96.065823,0.392857,0.968553,0.575696,146.540853
QFT,6,36,asap,next_cycle,8,1,1,8,4,5,5,177.0,17.0,90.39548,3.899633,3.987484,0.087851,2.252802,0.015912,0.354415,0.338503,-2127.344143,0.487454,0.498436,0.010982,2.252931
QFT,6,36,asap,next_cycle,8,1,1,8,8,5,5,177.0,17.0,90.39548,7.208145,7.925373,0.717228,9.950244,0.058824,0.002484,-0.05634,95.777234,0.901018,0.990672,0.089654,9.950301
QFT,6,36,asap,next_cycle,8,1,2,8,4,5,5,177.0,17.0,90.39548,3.817855,3.980012,0.162157,4.247333,0.031156,0.355,0.323844,-1039.427398,0.477232,0.497502,0.02027,4.24741
QFT,6,36,asap,next_cycle,8,1,2,8,8,5,5,177.0,17.0,90.39548,6.679245,7.856967,1.177722,17.632562,0.10808,0.008631,-0.099449,92.014249,0.834906,0.982121,0.147215,17.632524
QFT,6,36,asap,next_cycle,8,2,1,8,4,5,5,177.0,17.0,90.39548,3.817855,3.980012,0.162157,4.247333,0.031156,0.355,0.323844,-1039.427398,0.477232,0.497502,0.02027,4.24741
QFT,6,36,asap,next_cycle,8,2,1,8,8,5,5,177.0,17.0,90.39548,6.679245,7.856967,1.177722,17.632562,0.10808,0.008631,-0.099449,92.014249,0.834906,0.982121,0.147215,17.632524
QFT,6,36,asap,next_cycle,8,2,2,8,4,5,5,177.0,17.0,90.39548,3.715452,3.970093,0.254641,6.853567,0.051312,0.354738,0.303426,-591.33536,0.464431,0.496262,0.031831,6.853763
QFT,6,36,asap,next_cycle,8,2,2,8,8,5,5,177.0,17.0,90.39548,6.097608,7.789731,1.692123,27.750603,0.169378,0.017073,-0.152305,89.920179,0.762201,0.973716,0.211515,27.750554
QFT,6,36,greedy_critical,next_cycle,8,1,1,8,4,5,5,177.0,17.0,90.39548,3.909202,3.989981,0.080779,2.066381,0.01227,0.433312,0.421042,-3431.475143,0.48865,0.498748,0.010098,2.06651
QFT,6,36,greedy_critical,next_cycle,8,1,1,8,8,5,5,177.0,17.0,90.39548,7.400697,7.974969,0.574272,7.759702,0.034843,0.001252,-0.033591,96.406739,0.925087,0.996871,0.071784,7.759703
QFT,6,36,greedy_critical,next_cycle,8,1,2,8,4,5,5,177.0,17.0,90.39548,3.829327,3.984991,0.155664,4.065049,0.024053,0.434647,0.410594,-1707.038623,0.478666,0.498124,0.019458,4.065047
QFT,6,36,greedy_critical,next_cycle,8,1,2,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.081699,0.0025,-0.079199,96.939987,0.867647,0.995625,0.127978,14.750008
QFT,6,36,greedy_critical,next_cycle,8,2,1,8,4,5,5,177.0,17.0,90.39548,3.829327,3.984991,0.155664,4.065049,0.024053,0.434647,0.410594,-1707.038623,0.478666,0.498124,0.019458,4.065047
QFT,6,36,greedy_critical,next_cycle,8,2,1,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.081699,0.0025,-0.079199,96.939987,0.867647,0.995625,0.127978,14.750008
QFT,6,36,greedy_critical,next_cycle,8,2,2,8,4,5,5,177.0,17.0,90.39548,3.726316,3.977528,0.251212,6.741565,0.053185,0.433833,0.380648,-715.705556,0.465789,0.497191,0.031402,6.741679
QFT,6,36,greedy_critical,next_cycle,8,2,2,8,8,5,5,177.0,17.0,90.39548,6.423387,7.955056,1.531669,23.845193,0.139113,0.003745,-0.135368,97.307944,0.802923,0.994382,0.191459,23.84525
QFT,6,36,shifted_critical,next_cycle,8,1,1,8,4,5,5,177.0,17.0,90.39548,3.909202,3.989981,0.080779,2.066381,0.01227,0.437696,0.425426,-3467.204564,0.48865,0.498748,0.010098,2.06651
QFT,6,36,shifted_critical,next_cycle,8,1,1,8,8,5,5,177.0,17.0,90.39548,7.400697,7.974969,0.574272,7.759702,0.034803,0.001252,-0.033551,96.402609,0.925087,0.996871,0.071784,7.759703
QFT,6,36,shifted_critical,next_cycle,8,1,2,8,4,5,5,177.0,17.0,90.39548,3.829327,3.984991,0.155664,4.065049,0.024053,0.438399,0.414346,-1722.637509,0.478666,0.498124,0.019458,4.065047
QFT,6,36,shifted_critical,next_cycle,8,1,2,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.08061,0.0025,-0.07811,96.898648,0.867647,0.995625,0.127978,14.750008
QFT,6,36,shifted_critical,next_cycle,8,2,1,8,4,5,5,177.0,17.0,90.39548,3.829327,3.984991,0.155664,4.065049,0.024053,0.438399,0.414346,-1722.637509,0.478666,0.498124,0.019458,4.065047
QFT,6,36,shifted_critical,next_cycle,8,2,1,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.08061,0.0025,-0.07811,96.898648,0.867647,0.995625,0.127978,14.750008
QFT,6,36,shifted_critical,next_cycle,8,2,2,8,4,5,5,177.0,17.0,90.39548,3.726316,3.977528,0.251212,6.741565,0.053216,0.438125,0.384909,-723.295625,0.465789,0.497191,0.031402,6.741679
QFT,6,36,shifted_critical,next_cycle,8,2,2,8,8,5,5,177.0,17.0,90.39548,6.423387,7.955056,1.531669,23.845193,0.137097,0.003745,-0.133352,97.268357,0.802923,0.994382,0.191459,23.84525
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,1,1,8,4,5,5,177.0,17.0,90.39548,3.940631,3.994984,0.054353,1.379297,0.006184,0.001254,-0.00493,79.721863,0.492579,0.499373,0.006794,1.379271
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,1,1,8,8,5,5,177.0,17.0,90.39548,7.400697,7.974969,0.574272,7.759702,0.034803,0.001252,-0.033551,96.402609,0.925087,0.996871,0.071784,7.759703
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,5,177.0,17.0,90.39548,3.873556,3.992481,0.118925,3.070176,0.017618,0.00188,-0.015738,89.329095,0.484195,0.49906,0.014865,3.070044
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.08061,0.0025,-0.07811,96.898648,0.867647,0.995625,0.127978,14.750008
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,2,1,8,4,5,5,177.0,17.0,90.39548,3.868852,3.992481,0.123629,3.195496,0.017618,0.002506,-0.015112,85.775911,0.483607,0.49906,0.015453,3.195363
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,2,1,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.08061,0.0025,-0.07811,96.898648,0.867647,0.995625,0.127978,14.750008
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,2,2,8,4,5,5,177.0,17.0,90.39548,3.786096,3.989981,0.203885,5.385099,0.03805,0.003131,-0.034919,91.771353,0.473262,0.498748,0.025486,5.385178
QFT,6,36,stall_aware_shifted_refined,next_cycle,8,2,2,8,8,5,5,177.0,17.0,90.39548,6.423387,7.955056,1.531669,23.845193,0.137097,0.003745,-0.133352,97.268357,0.802923,0.994382,0.191459,23.84525
QFT,6,36,stall_aware_shifted,next_cycle,8,1,1,8,4,5,5,177.0,17.0,90.39548,3.904412,3.989981,0.085569,2.191598,0.020221,0.434211,0.41399,-2047.327036,0.488051,0.498748,0.010697,2.191779
QFT,6,36,stall_aware_shifted,next_cycle,8,1,1,8,8,5,5,177.0,17.0,90.39548,7.400697,7.974969,0.574272,7.759702,0.034803,0.001252,-0.033551,96.402609,0.925087,0.996871,0.071784,7.759703
QFT,6,36,stall_aware_shifted,next_cycle,8,1,2,8,4,5,5,177.0,17.0,90.39548,3.822436,3.984991,0.162555,4.252655,0.030612,0.436796,0.406184,-1326.878348,0.477804,0.498124,0.02032,4.25279
QFT,6,36,stall_aware_shifted,next_cycle,8,1,2,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.08061,0.0025,-0.07811,96.898648,0.867647,0.995625,0.127978,14.750008
QFT,6,36,stall_aware_shifted,next_cycle,8,2,1,8,4,5,5,177.0,17.0,90.39548,3.822436,3.984991,0.162555,4.252655,0.030612,0.436796,0.406184,-1326.878348,0.477804,0.498124,0.02032,4.25279
QFT,6,36,stall_aware_shifted,next_cycle,8,2,1,8,8,5,5,177.0,17.0,90.39548,6.941176,7.965,1.023824,14.750008,0.08061,0.0025,-0.07811,96.898648,0.867647,0.995625,0.127978,14.750008
QFT,6,36,stall_aware_shifted,next_cycle,8,2,2,8,4,5,5,177.0,17.0,90.39548,3.726316,3.977528,0.251212,6.741565,0.053833,0.436057,0.382224,-710.018019,0.465789,0.497191,0.031402,6.741679
QFT,6,36,stall_aware_shifted,next_cycle,8,2,2,8,8,5,5,177.0,17.0,90.39548,6.423387,7.955056,1.531669,23.845193,0.137097,0.003745,-0.133352,97.268357,0.802923,0.994382,0.191459,23.84525
VQE,4,16,asap,next_cycle,8,1,1,8,4,5,5,15.0,1.0,93.333333,3.413333,3.878788,0.465455,13.636378,0.066667,0.348485,0.281818,-422.724886,0.426667,0.484848,0.058181,13.636161
VQE,4,16,asap,next_cycle,8,1,1,8,8,5,5,15.0,1.0,93.333333,5.019608,7.314286,2.294678,45.714287,0.098039,0.028571,-0.069468,70.857516,0.627451,0.914286,0.286835,45.714327
VQE,4,16,asap,next_cycle,8,1,2,8,4,5,5,15.0,1.0,93.333333,3.084337,3.820896,0.736559,23.880627,0.108434,0.358209,0.249775,-230.347492,0.385542,0.477612,0.09207,23.880667
VQE,4,16,asap,next_cycle,8,1,2,8,8,5,5,15.0,1.0,93.333333,3.820896,6.918919,3.098023,81.081061,0.38806,0.054054,-0.334006,86.070711,0.477612,0.864865,0.387253,81.081087
VQE,4,16,asap,next_cycle,8,2,1,8,4,5,5,15.0,1.0,93.333333,3.084337,3.820896,0.736559,23.880627,0.108434,0.358209,0.249775,-230.347492,0.385542,0.477612,0.09207,23.880667
VQE,4,16,asap,next_cycle,8,2,1,8,8,5,5,15.0,1.0,93.333333,3.820896,6.918919,3.098023,81.081061,0.38806,0.054054,-0.334006,86.070711,0.477612,0.864865,0.387253,81.081087
VQE,4,16,asap,next_cycle,8,2,2,8,4,5,5,15.0,1.0,93.333333,2.752688,3.710145,0.957457,34.78262,0.193548,0.376812,0.183264,-94.686589,0.344086,0.463768,0.119682,34.782583
VQE,4,16,asap,next_cycle,8,2,2,8,8,5,5,15.0,1.0,93.333333,3.084337,6.564103,3.479766,112.820551,0.506024,0.076923,-0.429101,84.798547,0.385542,0.820513,0.434971,112.820652
VQE,4,16,greedy_critical,next_cycle,8,1,1,8,4,5,5,15.0,1.0,93.333333,3.605634,3.878788,0.273154,7.575755,0.042254,0.348485,0.306231,-724.738486,0.450704,0.484848,0.034144,7.575704
VQE,4,16,greedy_critical,next_cycle,8,1,1,8,8,5,5,15.0,1.0,93.333333,5.333333,7.314286,1.980953,37.142871,0.020833,0.028571,0.007738,-37.142994,0.666667,0.914286,0.247619,37.142831
VQE,4,16,greedy_critical,next_cycle,8,1,2,8,4,5,5,15.0,1.0,93.333333,3.240506,3.820896,0.58039,17.910474,0.088608,0.358209,0.269601,-304.262595,0.405063,0.477612,0.072549,17.910547
VQE,4,16,greedy_critical,next_cycle,8,1,2,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.15625,0.054054,-0.102196,65.40544,0.5,0.864865,0.364865,72.973
VQE,4,16,greedy_critical,next_cycle,8,2,1,8,4,5,5,15.0,1.0,93.333333,3.240506,3.820896,0.58039,17.910474,0.088608,0.358209,0.269601,-304.262595,0.405063,0.477612,0.072549,17.910547
VQE,4,16,greedy_critical,next_cycle,8,2,1,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.15625,0.054054,-0.102196,65.40544,0.5,0.864865,0.364865,72.973
VQE,4,16,greedy_critical,next_cycle,8,2,2,8,4,5,5,15.0,1.0,93.333333,2.909091,3.710145,0.801054,27.53623,0.102273,0.376812,0.274539,-268.437418,0.363636,0.463768,0.100132,27.536328
VQE,4,16,greedy_critical,next_cycle,8,2,2,8,8,5,5,15.0,1.0,93.333333,3.2,6.564103,3.364103,105.128219,0.325,0.076923,-0.248077,76.331385,0.4,0.820513,0.420513,105.12825
VQE,4,16,shifted_critical,next_cycle,8,1,1,8,4,5,5,15.0,1.0,93.333333,3.605634,3.878788,0.273154,7.575755,0.042254,0.469697,0.427443,-1011.603635,0.450704,0.484848,0.034144,7.575704
VQE,4,16,shifted_critical,next_cycle,8,1,1,8,8,5,5,15.0,1.0,93.333333,5.333333,7.314286,1.980953,37.142871,0.041667,0.028571,-0.013096,31.430149,0.666667,0.914286,0.247619,37.142831
VQE,4,16,shifted_critical,next_cycle,8,1,2,8,4,5,5,15.0,1.0,93.333333,3.240506,3.820896,0.58039,17.910474,0.037975,0.462687,0.424712,-1118.398947,0.405063,0.477612,0.072549,17.910547
VQE,4,16,shifted_critical,next_cycle,8,1,2,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.171875,0.081081,-0.090794,52.8256,0.5,0.864865,0.364865,72.973
VQE,4,16,shifted_critical,next_cycle,8,2,1,8,4,5,5,15.0,1.0,93.333333,3.240506,3.820896,0.58039,17.910474,0.037975,0.462687,0.424712,-1118.398947,0.405063,0.477612,0.072549,17.910547
VQE,4,16,shifted_critical,next_cycle,8,2,1,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.171875,0.081081,-0.090794,52.8256,0.5,0.864865,0.364865,72.973
VQE,4,16,shifted_critical,next_cycle,8,2,2,8,4,5,5,15.0,1.0,93.333333,2.909091,3.710145,0.801054,27.53623,0.102273,0.478261,0.375988,-367.631731,0.363636,0.463768,0.100132,27.536328
VQE,4,16,shifted_critical,next_cycle,8,2,2,8,8,5,5,15.0,1.0,93.333333,3.2,6.564103,3.364103,105.128219,0.3375,0.128205,-0.209295,62.013333,0.4,0.820513,0.420513,105.12825
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,1,1,8,4,5,5,15.0,1.0,93.333333,3.324675,3.878788,0.554113,16.666682,0.103896,0.030303,-0.073593,70.833333,0.415584,0.484848,0.069264,16.666667
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,1,1,8,8,5,5,15.0,1.0,93.333333,5.333333,7.314286,1.980953,37.142871,0.041667,0.028571,-0.013096,31.430149,0.666667,0.914286,0.247619,37.142831
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,5,15.0,1.0,93.333333,3.084337,3.820896,0.736559,23.880627,0.156627,0.029851,-0.126776,80.941345,0.385542,0.477612,0.09207,23.880667
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.171875,0.081081,-0.090794,52.8256,0.5,0.864865,0.364865,72.973
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,2,1,8,4,5,5,15.0,1.0,93.333333,3.160494,3.820896,0.660402,20.895531,0.135802,0.044776,-0.091026,67.028468,0.395062,0.477612,0.08255,20.895454
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,2,1,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.171875,0.081081,-0.090794,52.8256,0.5,0.864865,0.364865,72.973
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,2,2,8,4,5,5,15.0,1.0,93.333333,2.844444,3.710145,0.865701,30.434806,0.133333,0.072464,-0.060869,45.651864,0.355556,0.463768,0.108212,30.434587
VQE,4,16,stall_aware_shifted_refined,next_cycle,8,2,2,8,8,5,5,15.0,1.0,93.333333,3.2,6.564103,3.364103,105.128219,0.3375,0.128205,-0.209295,62.013333,0.4,0.820513,0.420513,105.12825
VQE,4,16,stall_aware_shifted,next_cycle,8,1,1,8,4,5,5,15.0,1.0,93.333333,3.459459,3.878788,0.419329,12.121231,0.067568,0.469697,0.402129,-595.147111,0.432432,0.484848,0.052416,12.121212
VQE,4,16,stall_aware_shifted,next_cycle,8,1,1,8,8,5,5,15.0,1.0,93.333333,5.333333,7.314286,1.980953,37.142871,0.041667,0.028571,-0.013096,31.430149,0.666667,0.914286,0.247619,37.142831
VQE,4,16,stall_aware_shifted,next_cycle,8,1,2,8,4,5,5,15.0,1.0,93.333333,3.160494,3.820896,0.660402,20.895531,0.074074,0.462687,0.388613,-524.628075,0.395062,0.477612,0.08255,20.895454
VQE,4,16,stall_aware_shifted,next_cycle,8,1,2,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.171875,0.081081,-0.090794,52.8256,0.5,0.864865,0.364865,72.973
VQE,4,16,stall_aware_shifted,next_cycle,8,2,1,8,4,5,5,15.0,1.0,93.333333,3.160494,3.820896,0.660402,20.895531,0.074074,0.462687,0.388613,-524.628075,0.395062,0.477612,0.08255,20.895454
VQE,4,16,stall_aware_shifted,next_cycle,8,2,1,8,8,5,5,15.0,1.0,93.333333,4.0,6.918919,2.918919,72.972975,0.171875,0.081081,-0.090794,52.8256,0.5,0.864865,0.364865,72.973
VQE,4,16,stall_aware_shifted,next_cycle,8,2,2,8,4,5,5,15.0,1.0,93.333333,2.844444,3.710145,0.865701,30.434806,0.144444,0.478261,0.333817,-231.104788,0.355556,0.463768,0.108212,30.434587
VQE,4,16,stall_aware_shifted,next_cycle,8,2,2,8,8,5,5,15.0,1.0,93.333333,3.2,6.564103,3.364103,105.128219,0.3375,0.128205,-0.209295,62.013333,0.4,0.820513,0.420513,105.12825
VQE,6,36,asap,next_cycle,8,1,1,8,4,5,5,35.0,1.0,97.142857,3.868657,3.97546,0.106803,2.760725,0.014925,0.432515,0.41759,-2797.922948,0.483582,0.496933,0.013351,2.760855
