algorithm,hardware_size,logical_qubits,dag_seed,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,raw_ff_chain_depth,shifted_ff_chain_depth,depth_reduction_pct,raw_throughput,shifted_throughput,throughput_delta,throughput_gain_pct,raw_stall_rate,shifted_stall_rate,stall_rate_delta,stall_reduction_pct,raw_utilization,shifted_utilization,utilization_delta,utilization_gain_pct,raw_saturation_ratio,raw_saturation_bucket,raw_stall_bucket,latency_profile,width_profile
QAOA,4,16,1,asap,next_cycle,8,1,2,8,8,28,2,92.857143,2.722689,7.043478,4.320789,158.69565,0.453782,0.043478,-0.410304,90.418747,0.340336,0.880435,0.540099,158.695818,0.340336,underutilized,stall_high,mixed,W8_M8_F8
QAOA,4,16,1,ff_rate_matched,next_cycle,8,1,2,8,4,28,2,92.857143,2.612903,3.811765,1.198862,45.882377,0.137097,0.023529,-0.113568,82.837699,0.326613,0.476471,0.149858,45.882436,0.326613,underutilized,stall_medium,mixed,W8_M8_F4
QAOA,4,16,1,ff_rate_matched,next_cycle,8,1,2,8,5,28,2,92.857143,2.634146,4.695652,2.061506,78.260886,0.292683,0.028986,-0.263697,90.096452,0.329268,0.586957,0.257689,78.261173,0.329268,underutilized,stall_high,mixed,W8_M8_F5
QAOA,4,16,1,ff_rate_matched,next_cycle,8,1,2,8,6,28,2,92.857143,2.7,5.491525,2.791525,103.389815,0.341667,0.033898,-0.307769,90.078644,0.3375,0.686441,0.348941,103.389926,0.3375,underutilized,stall_high,mixed,W8_M8_F6
QAOA,4,16,1,ff_rate_matched,next_cycle,8,1,2,8,7,28,2,92.857143,2.7,6.230769,3.530769,130.769222,0.391667,0.038462,-0.353205,90.179923,0.3375,0.778846,0.441346,130.769185,0.3375,underutilized,stall_high,mixed,W8_M8_F7
QAOA,4,16,1,ff_rate_matched,next_cycle,8,1,2,8,8,28,2,92.857143,2.722689,7.043478,4.320789,158.69565,0.453782,0.043478,-0.410304,90.418747,0.340336,0.880435,0.540099,158.695818,0.340336,underutilized,stall_high,mixed,W8_M8_F8
QAOA,4,16,1,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,28,2,92.857143,2.745763,3.857143,1.11138,40.476181,0.220339,0.035714,-0.184625,83.79134,0.34322,0.482143,0.138923,40.476371,0.34322,underutilized,stall_high,mixed,W8_M8_F4
QAOA,4,16,1,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,28,2,92.857143,2.769231,4.764706,1.995475,72.058813,0.307692,0.044118,-0.263574,85.661636,0.346154,0.595588,0.249434,72.058679,0.346154,underutilized,stall_high,mixed,W8_M8_F5
QAOA,4,16,1,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,28,2,92.857143,2.769231,5.684211,2.91498,105.263158,0.444444,0.035088,-0.409356,92.105192,0.346154,0.710526,0.364372,105.262975,0.346154,underutilized,stall_high,mixed,W8_M8_F6
QAOA,4,16,1,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,28,2,92.857143,2.769231,6.48,3.710769,133.999981,0.452991,0.04,-0.412991,91.169802,0.346154,0.81,0.463846,133.999896,0.346154,underutilized,stall_high,mixed,W8_M8_F7
