dag_label,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth_raw,ff_chain_depth_shifted,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
QAOA_H6_Q36_s0,QAOA,6,36,0,76,2,greedy_critical,next_cycle,8,1,2,2,8,1614,810,1.992593,2,0.002469,0.249074
QAOA_H6_Q36_s0,QAOA,6,36,0,76,2,greedy_critical,next_cycle,8,1,2,4,4,1614,410,3.936585,2,0.004878,0.492073
QAOA_H6_Q36_s0,QAOA,6,36,0,76,2,greedy_critical,next_cycle,8,1,2,4,8,1614,410,3.936585,2,0.004878,0.492073
QAOA_H6_Q36_s0,QAOA,6,36,0,76,2,greedy_critical,next_cycle,8,1,2,8,4,1614,455,3.547253,37,0.081319,0.443407
QAOA_H6_Q36_s0,QAOA,6,36,0,76,2,greedy_critical,next_cycle,8,1,2,8,8,1614,308,5.24026,75,0.243506,0.655032
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,1,4,1596,1599,0.998124,2,0.001251,0.249531
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,1,8,1596,1599,0.998124,2,0.001251,0.249531
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,2,4,1596,801,1.992509,2,0.002497,0.498127
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,2,8,1596,801,1.992509,2,0.002497,0.498127
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,4,4,1596,422,3.781991,11,0.026066,0.945498
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,4,8,1596,422,3.781991,11,0.026066,0.945498
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,8,4,1596,422,3.781991,11,0.026066,0.945498
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,4,1,2,8,8,1596,422,3.781991,11,0.026066,0.945498
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,1,4,1596,1599,0.998124,2,0.001251,0.249531
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,1,8,1596,1599,0.998124,2,0.001251,0.249531
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,2,4,1596,801,1.992509,2,0.002497,0.498127
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,2,8,1596,801,1.992509,2,0.002497,0.498127
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,4,4,1596,402,3.970149,2,0.004975,0.992537
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,4,8,1596,402,3.970149,2,0.004975,0.992537
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,8,4,1596,402,3.970149,2,0.004975,0.992537
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,4,1,2,8,8,1596,402,3.970149,2,0.004975,0.992537
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,1,4,1596,1599,0.998124,2,0.001251,0.124765
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,1,8,1596,1599,0.998124,2,0.001251,0.124765
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,2,4,1596,801,1.992509,2,0.002497,0.249064
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,2,8,1596,801,1.992509,2,0.002497,0.249064
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,4,4,1596,422,3.781991,11,0.026066,0.472749
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,4,8,1596,422,3.781991,11,0.026066,0.472749
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,8,4,1596,424,3.764151,17,0.040094,0.470519
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,asap,next_cycle,8,1,2,8,8,1596,307,5.198697,35,0.114007,0.649837
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,1,4,1596,1599,0.998124,2,0.001251,0.124765
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,1,8,1596,1599,0.998124,2,0.001251,0.124765
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,2,4,1596,801,1.992509,2,0.002497,0.249064
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,2,8,1596,801,1.992509,2,0.002497,0.249064
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,4,4,1596,402,3.970149,2,0.004975,0.496269
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,4,8,1596,402,3.970149,2,0.004975,0.496269
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,8,4,1596,417,3.827338,7,0.016787,0.478417
QAOA_H6_Q36_s1,QAOA,6,36,1,73,2,greedy_critical,next_cycle,8,1,2,8,8,1596,297,5.373737,69,0.232323,0.671717
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,1,4,1650,1658,0.995175,7,0.004222,0.248794
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,1,8,1650,1658,0.995175,7,0.004222,0.248794
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,2,4,1650,835,1.976048,8,0.009581,0.494012
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,2,8,1650,835,1.976048,8,0.009581,0.494012
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,4,4,1650,446,3.699552,18,0.040359,0.924888
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,4,8,1650,446,3.699552,18,0.040359,0.924888
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,8,4,1650,446,3.699552,18,0.040359,0.924888
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,4,1,2,8,8,1650,446,3.699552,18,0.040359,0.924888
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,1,4,1650,1653,0.998185,2,0.00121,0.249546
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,1,8,1650,1653,0.998185,2,0.00121,0.249546
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,2,4,1650,828,1.992754,2,0.002415,0.498188
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,2,8,1650,828,1.992754,2,0.002415,0.498188
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,4,4,1650,416,3.966346,2,0.004808,0.991587
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,4,8,1650,416,3.966346,2,0.004808,0.991587
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,8,4,1650,416,3.966346,2,0.004808,0.991587
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,4,1,2,8,8,1650,416,3.966346,2,0.004808,0.991587
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,1,4,1650,1658,0.995175,7,0.004222,0.124397
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,1,8,1650,1658,0.995175,7,0.004222,0.124397
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,2,4,1650,835,1.976048,8,0.009581,0.247006
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,2,8,1650,835,1.976048,8,0.009581,0.247006
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,4,4,1650,446,3.699552,18,0.040359,0.462444
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,4,8,1650,446,3.699552,18,0.040359,0.462444
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,8,4,1650,447,3.691275,20,0.044743,0.461409
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,asap,next_cycle,8,1,2,8,8,1650,306,5.392157,40,0.130719,0.67402
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,1,4,1650,1653,0.998185,2,0.00121,0.124773
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,1,8,1650,1653,0.998185,2,0.00121,0.124773
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,2,4,1650,828,1.992754,2,0.002415,0.249094
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,2,8,1650,828,1.992754,2,0.002415,0.249094
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,4,4,1650,416,3.966346,2,0.004808,0.495793
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,4,8,1650,416,3.966346,2,0.004808,0.495793
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,8,4,1650,439,3.758542,21,0.047836,0.469818
QAOA_H6_Q36_s2,QAOA,6,36,2,73,2,greedy_critical,next_cycle,8,1,2,8,8,1650,296,5.574324,53,0.179054,0.696791
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,1,4,1530,1540,0.993506,9,0.005844,0.248377
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,1,8,1530,1540,0.993506,9,0.005844,0.248377
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,2,4,1530,778,1.966581,8,0.010283,0.491645
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,2,8,1530,778,1.966581,8,0.010283,0.491645
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,4,4,1530,424,3.608491,18,0.042453,0.902123
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,4,8,1530,424,3.608491,18,0.042453,0.902123
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,8,4,1530,424,3.608491,18,0.042453,0.902123
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,4,1,2,8,8,1530,424,3.608491,18,0.042453,0.902123
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,1,4,1530,1533,0.998043,2,0.001305,0.249511
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,1,8,1530,1533,0.998043,2,0.001305,0.249511
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,2,4,1530,768,1.992188,2,0.002604,0.498047
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,2,8,1530,768,1.992188,2,0.002604,0.498047
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,4,4,1530,386,3.963731,2,0.005181,0.990933
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,4,8,1530,386,3.963731,2,0.005181,0.990933
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,8,4,1530,386,3.963731,2,0.005181,0.990933
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,4,1,2,8,8,1530,386,3.963731,2,0.005181,0.990933
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,1,4,1530,1540,0.993506,9,0.005844,0.124188
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,1,8,1530,1540,0.993506,9,0.005844,0.124188
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,2,4,1530,778,1.966581,8,0.010283,0.245823
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,2,8,1530,778,1.966581,8,0.010283,0.245823
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,4,4,1530,424,3.608491,18,0.042453,0.451061
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,4,8,1530,424,3.608491,18,0.042453,0.451061
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,8,4,1530,424,3.608491,31,0.073113,0.451061
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,asap,next_cycle,8,1,2,8,8,1530,319,4.796238,57,0.178683,0.59953
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,1,4,1530,1533,0.998043,2,0.001305,0.124755
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,1,8,1530,1533,0.998043,2,0.001305,0.124755
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,2,4,1530,768,1.992188,2,0.002604,0.249023
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,2,8,1530,768,1.992188,2,0.002604,0.249023
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,4,4,1530,386,3.963731,2,0.005181,0.495466
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,4,8,1530,386,3.963731,2,0.005181,0.495466
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,8,4,1530,415,3.686747,24,0.057831,0.460843
QAOA_H6_Q36_s3,QAOA,6,36,3,76,2,greedy_critical,next_cycle,8,1,2,8,8,1530,308,4.967532,80,0.25974,0.620942
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,1,4,1650,1658,0.995175,7,0.004222,0.248794
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,1,8,1650,1658,0.995175,7,0.004222,0.248794
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,2,4,1650,840,1.964286,10,0.011905,0.491071
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,2,8,1650,840,1.964286,10,0.011905,0.491071
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,4,4,1650,466,3.540773,29,0.062232,0.885193
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,4,8,1650,466,3.540773,29,0.062232,0.885193
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,8,4,1650,466,3.540773,29,0.062232,0.885193
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,4,1,2,8,8,1650,466,3.540773,29,0.062232,0.885193
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,1,4,1650,1653,0.998185,2,0.00121,0.249546
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,1,8,1650,1653,0.998185,2,0.00121,0.249546
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,2,4,1650,828,1.992754,2,0.002415,0.498188
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,2,8,1650,828,1.992754,2,0.002415,0.498188
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,4,4,1650,421,3.91924,2,0.004751,0.97981
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,4,8,1650,421,3.91924,2,0.004751,0.97981
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,8,4,1650,421,3.91924,2,0.004751,0.97981
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,4,1,2,8,8,1650,421,3.91924,2,0.004751,0.97981
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,1,4,1650,1658,0.995175,7,0.004222,0.124397
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,1,8,1650,1658,0.995175,7,0.004222,0.124397
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,2,4,1650,840,1.964286,10,0.011905,0.245536
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,2,8,1650,840,1.964286,10,0.011905,0.245536
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,4,4,1650,466,3.540773,29,0.062232,0.442597
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,4,8,1650,466,3.540773,29,0.062232,0.442597
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,8,4,1650,466,3.540773,39,0.083691,0.442597
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,asap,next_cycle,8,1,2,8,8,1650,356,4.634831,75,0.210674,0.579354
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,1,4,1650,1653,0.998185,2,0.00121,0.124773
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,1,8,1650,1653,0.998185,2,0.00121,0.124773
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,2,4,1650,828,1.992754,2,0.002415,0.249094
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,2,8,1650,828,1.992754,2,0.002415,0.249094
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,4,4,1650,421,3.91924,2,0.004751,0.489905
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,4,8,1650,421,3.91924,2,0.004751,0.489905
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,8,4,1650,454,3.634361,29,0.063877,0.454295
QAOA_H6_Q36_s4,QAOA,6,36,4,85,2,greedy_critical,next_cycle,8,1,2,8,8,1650,344,4.796512,92,0.267442,0.599564
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,1,4,4980,4986,0.998797,5,0.001003,0.249699
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,1,8,4980,4986,0.998797,5,0.001003,0.249699
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,2,4,4980,2510,1.984064,15,0.005976,0.496016
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,2,8,4980,2510,1.984064,15,0.005976,0.496016
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,4,4,4980,1303,3.821949,33,0.025326,0.955487
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,4,8,4980,1303,3.821949,33,0.025326,0.955487
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,8,4,4980,1303,3.821949,33,0.025326,0.955487
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,4,1,2,8,8,4980,1303,3.821949,33,0.025326,0.955487
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,1,4,4980,4983,0.999398,2,0.000401,0.249849
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,1,8,4980,4983,0.999398,2,0.000401,0.249849
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,2,4,4980,2493,1.997593,2,0.000802,0.499398
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,2,8,4980,2493,1.997593,2,0.000802,0.499398
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,4,4,4980,1248,3.990385,2,0.001603,0.997596
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,4,8,4980,1248,3.990385,2,0.001603,0.997596
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,8,4,4980,1248,3.990385,2,0.001603,0.997596
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,4,1,2,8,8,4980,1248,3.990385,2,0.001603,0.997596
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,1,4,4980,4986,0.998797,5,0.001003,0.12485
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,1,8,4980,4986,0.998797,5,0.001003,0.12485
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,2,4,4980,2510,1.984064,15,0.005976,0.248008
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,2,8,4980,2510,1.984064,15,0.005976,0.248008
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,4,4,4980,1303,3.821949,33,0.025326,0.477744
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,4,8,4980,1303,3.821949,33,0.025326,0.477744
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,8,4,4980,1303,3.821949,45,0.034536,0.477744
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,asap,next_cycle,8,1,2,8,8,4980,744,6.693548,63,0.084677,0.836694
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,1,4,4980,4983,0.999398,2,0.000401,0.124925
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,1,8,4980,4983,0.999398,2,0.000401,0.124925
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,2,4,4980,2493,1.997593,2,0.000802,0.249699
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,2,8,4980,2493,1.997593,2,0.000802,0.249699
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,4,4,4980,1248,3.990385,2,0.001603,0.498798
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,4,8,4980,1248,3.990385,2,0.001603,0.498798
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,8,4,4980,1295,3.84556,37,0.028571,0.480695
QAOA_H8_Q64_s0,QAOA,8,64,0,139,2,greedy_critical,next_cycle,8,1,2,8,8,4980,683,7.291362,38,0.055637,0.91142
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,1,4,4962,4968,0.998792,5,0.001006,0.249698
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,1,8,4962,4968,0.998792,5,0.001006,0.249698
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,2,4,4962,2497,1.987185,11,0.004405,0.496796
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,2,8,4962,2497,1.987185,11,0.004405,0.496796
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,4,4,4962,1282,3.870515,23,0.017941,0.967629
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,4,8,4962,1282,3.870515,23,0.017941,0.967629
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,8,4,4962,1282,3.870515,23,0.017941,0.967629
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,4,1,2,8,8,4962,1282,3.870515,23,0.017941,0.967629
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,1,4,4962,4965,0.999396,2,0.000403,0.249849
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,1,8,4962,4965,0.999396,2,0.000403,0.249849
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,2,4,4962,2484,1.997585,2,0.000805,0.499396
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,2,8,4962,2484,1.997585,2,0.000805,0.499396
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,4,4,4962,1244,3.988746,2,0.001608,0.997186
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,4,8,4962,1244,3.988746,2,0.001608,0.997186
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,8,4,4962,1244,3.988746,2,0.001608,0.997186
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,greedy_critical,next_cycle,4,1,2,8,8,4962,1244,3.988746,2,0.001608,0.997186
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,1,4,4962,4968,0.998792,5,0.001006,0.124849
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,1,8,4962,4968,0.998792,5,0.001006,0.124849
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,2,4,4962,2497,1.987185,11,0.004405,0.248398
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,2,8,4962,2497,1.987185,11,0.004405,0.248398
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,4,4,4962,1282,3.870515,23,0.017941,0.483814
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,4,8,4962,1282,3.870515,23,0.017941,0.483814
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,8,4,4962,1284,3.864486,46,0.035826,0.483061
QAOA_H8_Q64_s1,QAOA,8,64,1,127,2,asap,next_cycle,8,1,2,8,8,4962,714,6.94958,57,0.079832,0.868697
