algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QAOA,8,64,greedy_critical,next_cycle,8,1,2,4,4,5,4962.0,1244.0,3.988746,3.988538,3.989579,0.001608,0.001603,0.001637,0.498593,142.0
QAOA,8,64,greedy_critical,next_cycle,8,1,2,4,8,5,4962.0,1244.0,3.988746,3.988538,3.989579,0.001608,0.001603,0.001637,0.498593,142.0
QAOA,8,64,greedy_critical,next_cycle,8,1,2,8,4,5,4962.0,1276.0,3.882904,3.849494,3.900038,0.027581,0.013888,0.028392,0.485363,142.0
QAOA,8,64,greedy_critical,next_cycle,8,1,2,8,8,5,4962.0,660.0,7.490964,7.350226,7.585669,0.00463,0.003063,0.044385,0.93637,142.0
QFT,4,16,asap,next_cycle,4,1,2,1,4,5,1232.0,1246.0,0.988764,0.987971,0.991557,0.010433,0.007638,0.011227,0.247191,77.0
QFT,4,16,asap,next_cycle,4,1,2,1,8,5,1232.0,1246.0,0.988764,0.987971,0.991557,0.010433,0.007638,0.011227,0.247191,77.0
QFT,4,16,asap,next_cycle,4,1,2,2,4,5,1232.0,651.0,1.892473,1.891022,1.89831,0.038402,0.031579,0.039908,0.473118,77.0
QFT,4,16,asap,next_cycle,4,1,2,2,8,5,1232.0,651.0,1.892473,1.891022,1.89831,0.038402,0.031579,0.039908,0.473118,77.0
QFT,4,16,asap,next_cycle,4,1,2,4,4,5,1232.0,385.0,3.2,3.2,3.212522,0.088312,0.085826,0.09766,0.8,77.0
QFT,4,16,asap,next_cycle,4,1,2,4,8,5,1232.0,385.0,3.2,3.2,3.212522,0.088312,0.085826,0.09766,0.8,77.0
QFT,4,16,asap,next_cycle,4,1,2,8,4,5,1232.0,385.0,3.2,3.2,3.212522,0.088312,0.085826,0.09766,0.8,77.0
QFT,4,16,asap,next_cycle,4,1,2,8,8,5,1232.0,385.0,3.2,3.2,3.212522,0.088312,0.085826,0.09766,0.8,77.0
QFT,4,16,asap,next_cycle,8,1,2,1,4,5,1232.0,1246.0,0.988764,0.987971,0.991557,0.010433,0.007638,0.011227,0.123596,77.0
QFT,4,16,asap,next_cycle,8,1,2,1,8,5,1232.0,1246.0,0.988764,0.987971,0.991557,0.010433,0.007638,0.011227,0.123596,77.0
QFT,4,16,asap,next_cycle,8,1,2,2,4,5,1232.0,651.0,1.892473,1.891022,1.89831,0.038402,0.031579,0.039908,0.236559,77.0
QFT,4,16,asap,next_cycle,8,1,2,2,8,5,1232.0,651.0,1.892473,1.891022,1.89831,0.038402,0.031579,0.039908,0.236559,77.0
QFT,4,16,asap,next_cycle,8,1,2,4,4,5,1232.0,385.0,3.2,3.2,3.212522,0.088312,0.085826,0.09766,0.4,77.0
QFT,4,16,asap,next_cycle,8,1,2,4,8,5,1232.0,385.0,3.2,3.2,3.212522,0.088312,0.085826,0.09766,0.4,77.0
QFT,4,16,asap,next_cycle,8,1,2,8,4,5,1232.0,385.0,3.2,3.2,3.212522,0.098958,0.094805,0.12375,0.4,77.0
QFT,4,16,asap,next_cycle,8,1,2,8,8,5,1232.0,316.0,3.898734,3.898734,3.904923,0.338608,0.337558,0.344937,0.487342,77.0
