algorithm,hardware_size,logical_qubits,dag_variant,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,ff_chain_depth_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median,ff_chain_depth_shifted_median
QFT,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,6372.0,1596.0,17.0,3.992481,3.992481,3.992481,0.00188,0.00188,0.00188,0.49906,177.0,17.0
QFT,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,6372.0,1278.0,17.0,4.985915,4.985915,4.985915,0.002347,0.002347,0.002347,0.623239,177.0,17.0
QFT,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,6372.0,1065.0,17.0,5.983099,5.983099,5.983099,0.001878,0.001878,0.001878,0.747887,177.0,17.0
QFT,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,6372.0,914.0,17.0,6.971554,6.971554,6.971554,0.002188,0.002188,0.002188,0.871444,177.0,17.0
QFT,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,6372.0,800.0,17.0,7.965,7.965,7.965,0.0025,0.0025,0.0025,0.995625,177.0,17.0
QFT,8,64,raw,asap,next_cycle,8,1,2,8,4,5,20288.0,5147.0,317.0,3.941714,3.941714,3.941714,0.01088,0.009326,0.01156,0.492714,317.0,30.0
QFT,8,64,raw,asap,next_cycle,8,1,2,8,5,5,20288.0,4153.0,317.0,4.885143,4.885143,4.885732,0.017096,0.013847,0.017217,0.610643,317.0,30.0
QFT,8,64,raw,asap,next_cycle,8,1,2,8,6,5,20288.0,3498.0,317.0,5.799886,5.799886,5.800715,0.023442,0.019728,0.023871,0.724986,317.0,30.0
QFT,8,64,raw,asap,next_cycle,8,1,2,8,7,5,20288.0,3034.0,317.0,6.686882,6.68578,6.686882,0.027027,0.023401,0.029,0.83586,317.0,30.0
QFT,8,64,raw,asap,next_cycle,8,1,2,8,8,5,20288.0,2692.0,317.0,7.536404,7.536404,7.536404,0.03789,0.037333,0.038447,0.942051,317.0,30.0
QFT,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,4,5,20288.0,5147.0,317.0,3.941714,3.941714,3.941714,0.009909,0.008354,0.010395,0.492714,317.0,30.0
QFT,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,5,5,20288.0,4153.0,317.0,4.885143,4.885143,4.885732,0.015651,0.015533,0.015892,0.610643,317.0,30.0
QFT,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,6,5,20288.0,3498.0,317.0,5.799886,5.799886,5.800715,0.022584,0.01887,0.023013,0.724986,317.0,30.0
QFT,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,7,5,20288.0,3034.0,317.0,6.686882,6.68578,6.686882,0.026697,0.023072,0.02867,0.83586,317.0,30.0
QFT,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,8,5,20288.0,2692.0,317.0,7.536404,7.536404,7.536404,0.03789,0.037333,0.038447,0.942051,317.0,30.0
QFT,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,20288.0,5112.0,317.0,3.968701,3.968701,3.969089,0.003912,0.003619,0.004108,0.496088,317.0,30.0
QFT,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,20288.0,4119.0,317.0,4.925467,4.925467,4.926663,0.007041,0.006799,0.00777,0.615683,317.0,30.0
QFT,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,20288.0,3457.0,317.0,5.868672,5.867824,5.868672,0.010124,0.009546,0.011135,0.733584,317.0,30.0
QFT,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,20288.0,2994.0,317.0,6.776219,6.776219,6.777351,0.014028,0.013861,0.015701,0.847027,317.0,30.0
QFT,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,20288.0,2650.0,317.0,7.655849,7.655849,7.657294,0.021509,0.020944,0.021702,0.956981,317.0,30.0
VQE,4,16,raw,asap,next_cycle,8,1,2,8,4,5,256.0,83.0,15.0,3.084337,3.084337,3.084337,0.108434,0.108434,0.108434,0.385542,15.0,1.0
VQE,4,16,raw,asap,next_cycle,8,1,2,8,5,5,256.0,73.0,15.0,3.506849,3.506849,3.506849,0.123288,0.123288,0.123288,0.438356,15.0,1.0
VQE,4,16,raw,asap,next_cycle,8,1,2,8,6,5,256.0,69.0,15.0,3.710145,3.710145,3.710145,0.144928,0.144928,0.144928,0.463768,15.0,1.0
VQE,4,16,raw,asap,next_cycle,8,1,2,8,7,5,256.0,68.0,15.0,3.764706,3.764706,3.764706,0.264706,0.264706,0.264706,0.470588,15.0,1.0
VQE,4,16,raw,asap,next_cycle,8,1,2,8,8,5,256.0,67.0,15.0,3.820896,3.820896,3.820896,0.38806,0.38806,0.38806,0.477612,15.0,1.0
VQE,4,16,raw,ff_rate_matched,next_cycle,8,1,2,8,4,5,256.0,81.0,15.0,3.160494,3.160494,3.160494,0.098765,0.098765,0.098765,0.395062,15.0,1.0
VQE,4,16,raw,ff_rate_matched,next_cycle,8,1,2,8,5,5,256.0,72.0,15.0,3.555556,3.555556,3.555556,0.166667,0.166667,0.166667,0.444444,15.0,1.0
VQE,4,16,raw,ff_rate_matched,next_cycle,8,1,2,8,6,5,256.0,68.0,15.0,3.764706,3.764706,3.764706,0.132353,0.132353,0.132353,0.470588,15.0,1.0
VQE,4,16,raw,ff_rate_matched,next_cycle,8,1,2,8,7,5,256.0,68.0,15.0,3.764706,3.764706,3.764706,0.264706,0.264706,0.264706,0.470588,15.0,1.0
VQE,4,16,raw,ff_rate_matched,next_cycle,8,1,2,8,8,5,256.0,67.0,15.0,3.820896,3.820896,3.820896,0.38806,0.38806,0.38806,0.477612,15.0,1.0
VQE,4,16,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,256.0,83.0,15.0,3.084337,3.084337,3.084337,0.156627,0.156627,0.156627,0.385542,15.0,1.0
VQE,4,16,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,256.0,72.0,15.0,3.555556,3.555556,3.555556,0.111111,0.111111,0.111111,0.444444,15.0,1.0
VQE,4,16,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,256.0,67.0,15.0,3.820896,3.820896,3.820896,0.089552,0.089552,0.089552,0.477612,15.0,1.0
VQE,4,16,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,256.0,65.0,15.0,3.938462,3.938462,3.938462,0.184615,0.184615,0.184615,0.492308,15.0,1.0
VQE,4,16,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,256.0,64.0,15.0,4.0,4.0,4.0,0.171875,0.171875,0.171875,0.5,15.0,1.0
VQE,4,16,shifted,asap,next_cycle,8,1,2,8,4,5,256.0,67.0,1.0,3.820896,3.820896,3.820896,0.358209,0.358209,0.358209,0.477612,15.0,1.0
VQE,4,16,shifted,asap,next_cycle,8,1,2,8,5,5,256.0,55.0,1.0,4.654545,4.654545,4.654545,0.254545,0.254545,0.254545,0.581818,15.0,1.0
VQE,4,16,shifted,asap,next_cycle,8,1,2,8,6,5,256.0,47.0,1.0,5.446809,5.446809,5.446809,0.170213,0.170213,0.170213,0.680851,15.0,1.0
VQE,4,16,shifted,asap,next_cycle,8,1,2,8,7,5,256.0,42.0,1.0,6.095238,6.095238,6.095238,0.071429,0.071429,0.071429,0.761905,15.0,1.0
VQE,4,16,shifted,asap,next_cycle,8,1,2,8,8,5,256.0,37.0,1.0,6.918919,6.918919,6.918919,0.054054,0.054054,0.054054,0.864865,15.0,1.0
VQE,4,16,shifted,ff_rate_matched,next_cycle,8,1,2,8,4,5,256.0,67.0,1.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.477612,15.0,1.0
VQE,4,16,shifted,ff_rate_matched,next_cycle,8,1,2,8,5,5,256.0,55.0,1.0,4.654545,4.654545,4.654545,0.036364,0.036364,0.036364,0.581818,15.0,1.0
VQE,4,16,shifted,ff_rate_matched,next_cycle,8,1,2,8,6,5,256.0,47.0,1.0,5.446809,5.446809,5.446809,0.042553,0.042553,0.042553,0.680851,15.0,1.0
VQE,4,16,shifted,ff_rate_matched,next_cycle,8,1,2,8,7,5,256.0,42.0,1.0,6.095238,6.095238,6.095238,0.047619,0.047619,0.047619,0.761905,15.0,1.0
VQE,4,16,shifted,ff_rate_matched,next_cycle,8,1,2,8,8,5,256.0,37.0,1.0,6.918919,6.918919,6.918919,0.054054,0.054054,0.054054,0.864865,15.0,1.0
VQE,4,16,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,256.0,67.0,1.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.477612,15.0,1.0
VQE,4,16,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,256.0,55.0,1.0,4.654545,4.654545,4.654545,0.054545,0.054545,0.054545,0.581818,15.0,1.0
VQE,4,16,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,256.0,47.0,1.0,5.446809,5.446809,5.446809,0.06383,0.06383,0.06383,0.680851,15.0,1.0
VQE,4,16,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,256.0,42.0,1.0,6.095238,6.095238,6.095238,0.071429,0.071429,0.071429,0.761905,15.0,1.0
VQE,4,16,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,256.0,37.0,1.0,6.918919,6.918919,6.918919,0.081081,0.081081,0.081081,0.864865,15.0,1.0
VQE,6,36,raw,asap,next_cycle,8,1,2,8,4,5,1296.0,343.0,35.0,3.778426,3.778426,3.778426,0.026239,0.026239,0.026239,0.472303,35.0,1.0
VQE,6,36,raw,asap,next_cycle,8,1,2,8,5,5,1296.0,280.0,35.0,4.628571,4.628571,4.628571,0.042857,0.042857,0.042857,0.578571,35.0,1.0
VQE,6,36,raw,asap,next_cycle,8,1,2,8,6,5,1296.0,241.0,35.0,5.377593,5.377593,5.377593,0.049793,0.049793,0.049793,0.672199,35.0,1.0
VQE,6,36,raw,asap,next_cycle,8,1,2,8,7,5,1296.0,214.0,35.0,6.056075,6.056075,6.056075,0.074766,0.074766,0.074766,0.757009,35.0,1.0
VQE,6,36,raw,asap,next_cycle,8,1,2,8,8,5,1296.0,195.0,35.0,6.646154,6.646154,6.646154,0.082051,0.082051,0.082051,0.830769,35.0,1.0
VQE,6,36,raw,ff_rate_matched,next_cycle,8,1,2,8,4,5,1296.0,341.0,35.0,3.800587,3.800587,3.800587,0.02346,0.02346,0.02346,0.475073,35.0,1.0
VQE,6,36,raw,ff_rate_matched,next_cycle,8,1,2,8,5,5,1296.0,280.0,35.0,4.628571,4.628571,4.628571,0.042857,0.042857,0.042857,0.578571,35.0,1.0
VQE,6,36,raw,ff_rate_matched,next_cycle,8,1,2,8,6,5,1296.0,241.0,35.0,5.377593,5.377593,5.377593,0.049793,0.049793,0.049793,0.672199,35.0,1.0
VQE,6,36,raw,ff_rate_matched,next_cycle,8,1,2,8,7,5,1296.0,214.0,35.0,6.056075,6.056075,6.056075,0.074766,0.074766,0.074766,0.757009,35.0,1.0
VQE,6,36,raw,ff_rate_matched,next_cycle,8,1,2,8,8,5,1296.0,195.0,35.0,6.646154,6.646154,6.646154,0.082051,0.082051,0.082051,0.830769,35.0,1.0
VQE,6,36,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,1296.0,355.0,35.0,3.650704,3.650704,3.650704,0.059155,0.059155,0.059155,0.456338,35.0,1.0
VQE,6,36,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,1296.0,298.0,35.0,4.348993,4.348993,4.348993,0.07047,0.07047,0.07047,0.543624,35.0,1.0
VQE,6,36,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,1296.0,261.0,35.0,4.965517,4.965517,4.965517,0.088123,0.088123,0.088123,0.62069,35.0,1.0
VQE,6,36,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,1296.0,233.0,35.0,5.562232,5.562232,5.562232,0.128755,0.128755,0.128755,0.695279,35.0,1.0
VQE,6,36,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,1296.0,165.0,35.0,7.854545,7.854545,7.854545,0.012121,0.012121,0.012121,0.981818,35.0,1.0
VQE,6,36,shifted,asap,next_cycle,8,1,2,8,4,5,1296.0,327.0,1.0,3.963303,3.963303,3.963303,0.434251,0.434251,0.434251,0.495413,35.0,1.0
VQE,6,36,shifted,asap,next_cycle,8,1,2,8,5,5,1296.0,263.0,1.0,4.927757,4.927757,4.927757,0.311787,0.311787,0.311787,0.61597,35.0,1.0
VQE,6,36,shifted,asap,next_cycle,8,1,2,8,6,5,1296.0,219.0,1.0,5.917808,5.917808,5.917808,0.191781,0.191781,0.191781,0.739726,35.0,1.0
VQE,6,36,shifted,asap,next_cycle,8,1,2,8,7,5,1296.0,189.0,1.0,6.857143,6.857143,6.857143,0.084656,0.084656,0.084656,0.857143,35.0,1.0
VQE,6,36,shifted,asap,next_cycle,8,1,2,8,8,5,1296.0,165.0,1.0,7.854545,7.854545,7.854545,0.012121,0.012121,0.012121,0.981818,35.0,1.0
VQE,6,36,shifted,ff_rate_matched,next_cycle,8,1,2,8,4,5,1296.0,327.0,1.0,3.963303,3.963303,3.963303,0.009174,0.009174,0.009174,0.495413,35.0,1.0
VQE,6,36,shifted,ff_rate_matched,next_cycle,8,1,2,8,5,5,1296.0,263.0,1.0,4.927757,4.927757,4.927757,0.011407,0.011407,0.011407,0.61597,35.0,1.0
VQE,6,36,shifted,ff_rate_matched,next_cycle,8,1,2,8,6,5,1296.0,219.0,1.0,5.917808,5.917808,5.917808,0.009132,0.009132,0.009132,0.739726,35.0,1.0
VQE,6,36,shifted,ff_rate_matched,next_cycle,8,1,2,8,7,5,1296.0,189.0,1.0,6.857143,6.857143,6.857143,0.015873,0.015873,0.015873,0.857143,35.0,1.0
VQE,6,36,shifted,ff_rate_matched,next_cycle,8,1,2,8,8,5,1296.0,165.0,1.0,7.854545,7.854545,7.854545,0.012121,0.012121,0.012121,0.981818,35.0,1.0
VQE,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,1296.0,327.0,1.0,3.963303,3.963303,3.963303,0.009174,0.009174,0.009174,0.495413,35.0,1.0
VQE,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,1296.0,263.0,1.0,4.927757,4.927757,4.927757,0.011407,0.011407,0.011407,0.61597,35.0,1.0
VQE,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,1296.0,219.0,1.0,5.917808,5.917808,5.917808,0.009132,0.009132,0.009132,0.739726,35.0,1.0
VQE,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,1296.0,189.0,1.0,6.857143,6.857143,6.857143,0.015873,0.015873,0.015873,0.857143,35.0,1.0
VQE,6,36,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,1296.0,165.0,1.0,7.854545,7.854545,7.854545,0.012121,0.012121,0.012121,0.981818,35.0,1.0
VQE,8,64,raw,asap,next_cycle,8,1,2,8,4,5,4096.0,1043.0,63.0,3.927133,3.927133,3.927133,0.008629,0.008629,0.008629,0.490892,63.0,1.0
VQE,8,64,raw,asap,next_cycle,8,1,2,8,5,5,4096.0,840.0,63.0,4.87619,4.87619,4.87619,0.014286,0.014286,0.014286,0.609524,63.0,1.0
VQE,8,64,raw,asap,next_cycle,8,1,2,8,6,5,4096.0,708.0,63.0,5.785311,5.785311,5.785311,0.011299,0.011299,0.011299,0.723164,63.0,1.0
VQE,8,64,raw,asap,next_cycle,8,1,2,8,7,5,4096.0,614.0,63.0,6.67101,6.67101,6.67101,0.026059,0.026059,0.026059,0.833876,63.0,1.0
VQE,8,64,raw,asap,next_cycle,8,1,2,8,8,5,4096.0,545.0,63.0,7.515596,7.515596,7.515596,0.029358,0.029358,0.029358,0.93945,63.0,1.0
VQE,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,4,5,4096.0,1041.0,63.0,3.934678,3.934678,3.934678,0.007685,0.007685,0.007685,0.491835,63.0,1.0
VQE,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,5,5,4096.0,840.0,63.0,4.87619,4.87619,4.87619,0.014286,0.014286,0.014286,0.609524,63.0,1.0
VQE,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,6,5,4096.0,708.0,63.0,5.785311,5.785311,5.785311,0.011299,0.011299,0.011299,0.723164,63.0,1.0
VQE,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,7,5,4096.0,614.0,63.0,6.67101,6.67101,6.67101,0.026059,0.026059,0.026059,0.833876,63.0,1.0
VQE,8,64,raw,ff_rate_matched,next_cycle,8,1,2,8,8,5,4096.0,545.0,63.0,7.515596,7.515596,7.515596,0.029358,0.029358,0.029358,0.93945,63.0,1.0
VQE,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,4096.0,1050.0,63.0,3.900952,3.900952,3.900952,0.020952,0.020952,0.020952,0.487619,63.0,1.0
VQE,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,4096.0,856.0,63.0,4.785047,4.785047,4.785047,0.035047,0.035047,0.035047,0.598131,63.0,1.0
VQE,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,4096.0,727.0,63.0,5.634113,5.634113,5.634113,0.03989,0.03989,0.03989,0.704264,63.0,1.0
VQE,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,4096.0,634.0,63.0,6.460568,6.460568,6.460568,0.050473,0.050473,0.050473,0.807571,63.0,1.0
VQE,8,64,raw,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,4096.0,515.0,63.0,7.953398,7.953398,7.953398,0.003883,0.003883,0.003883,0.994175,63.0,1.0
VQE,8,64,shifted,asap,next_cycle,8,1,2,8,4,5,4096.0,1027.0,1.0,3.988315,3.988315,3.988315,0.462512,0.462512,0.462512,0.498539,63.0,1.0
VQE,8,64,shifted,asap,next_cycle,8,1,2,8,5,5,4096.0,823.0,1.0,4.976914,4.976914,4.976914,0.336574,0.336574,0.336574,0.622114,63.0,1.0
VQE,8,64,shifted,asap,next_cycle,8,1,2,8,6,5,4096.0,686.0,1.0,5.970845,5.970845,5.970845,0.214286,0.214286,0.214286,0.746356,63.0,1.0
VQE,8,64,shifted,asap,next_cycle,8,1,2,8,7,5,4096.0,589.0,1.0,6.95416,6.95416,6.95416,0.098472,0.098472,0.098472,0.86927,63.0,1.0
VQE,8,64,shifted,asap,next_cycle,8,1,2,8,8,5,4096.0,515.0,1.0,7.953398,7.953398,7.953398,0.003883,0.003883,0.003883,0.994175,63.0,1.0
VQE,8,64,shifted,ff_rate_matched,next_cycle,8,1,2,8,4,5,4096.0,1027.0,1.0,3.988315,3.988315,3.988315,0.002921,0.002921,0.002921,0.498539,63.0,1.0
VQE,8,64,shifted,ff_rate_matched,next_cycle,8,1,2,8,5,5,4096.0,823.0,1.0,4.976914,4.976914,4.976914,0.003645,0.003645,0.003645,0.622114,63.0,1.0
VQE,8,64,shifted,ff_rate_matched,next_cycle,8,1,2,8,6,5,4096.0,686.0,1.0,5.970845,5.970845,5.970845,0.002915,0.002915,0.002915,0.746356,63.0,1.0
VQE,8,64,shifted,ff_rate_matched,next_cycle,8,1,2,8,7,5,4096.0,589.0,1.0,6.95416,6.95416,6.95416,0.005093,0.005093,0.005093,0.86927,63.0,1.0
VQE,8,64,shifted,ff_rate_matched,next_cycle,8,1,2,8,8,5,4096.0,515.0,1.0,7.953398,7.953398,7.953398,0.003883,0.003883,0.003883,0.994175,63.0,1.0
VQE,8,64,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,4096.0,1027.0,1.0,3.988315,3.988315,3.988315,0.002921,0.002921,0.002921,0.498539,63.0,1.0
VQE,8,64,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,5,4096.0,823.0,1.0,4.976914,4.976914,4.976914,0.003645,0.003645,0.003645,0.622114,63.0,1.0
VQE,8,64,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,5,4096.0,686.0,1.0,5.970845,5.970845,5.970845,0.004373,0.004373,0.004373,0.746356,63.0,1.0
VQE,8,64,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,5,4096.0,589.0,1.0,6.95416,6.95416,6.95416,0.005093,0.005093,0.005093,0.86927,63.0,1.0
VQE,8,64,shifted,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,4096.0,515.0,1.0,7.953398,7.953398,7.953398,0.003883,0.003883,0.003883,0.994175,63.0,1.0
