algorithm,hardware_size,logical_qubits,dag_seed,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,raw_ff_chain_depth,shifted_ff_chain_depth,depth_reduction_pct,raw_throughput,shifted_throughput,throughput_delta,throughput_gain_pct,raw_stall_rate,shifted_stall_rate,stall_rate_delta,stall_reduction_pct,raw_utilization,shifted_utilization,utilization_delta,utilization_gain_pct,raw_saturation_ratio,raw_saturation_bucket,raw_stall_bucket,latency_profile,width_profile
QAOA,6,36,2,asap,next_cycle,8,2,1,4,4,73,2,97.260274,3.699552,3.966346,0.266794,7.211522,0.040359,0.004808,-0.035551,88.08692,0.462444,0.495793,0.033349,7.211468,0.462444,underutilized,stall_low,mixed,W8_M4_F4
QAOA,6,36,2,asap,next_cycle,8,2,1,4,8,73,2,97.260274,3.699552,3.966346,0.266794,7.211522,0.040359,0.004808,-0.035551,88.08692,0.462444,0.495793,0.033349,7.211468,0.462444,underutilized,stall_low,mixed,W8_M4_F8
QAOA,6,36,2,asap,next_cycle,8,2,1,8,4,73,2,97.260274,3.691275,3.966346,0.275071,7.451924,0.044743,0.245192,0.200449,-448.000805,0.461409,0.495793,0.034384,7.451957,0.461409,underutilized,stall_low,mixed,W8_M8_F4
QAOA,6,36,2,asap,next_cycle,8,2,1,8,8,73,2,97.260274,5.392157,7.857143,2.464986,45.714285,0.130719,0.009524,-0.121195,92.714143,0.67402,0.982143,0.308123,45.714222,0.67402,active,stall_medium,mixed,W8_M8_F8
QAOA,6,36,2,asap,next_cycle,8,2,2,4,4,73,2,97.260274,3.503185,3.956835,0.45365,12.949644,0.078556,0.007194,-0.071362,90.842202,0.437898,0.494604,0.056706,12.949591,0.437898,underutilized,stall_medium,l2_l2,W8_M4_F4
QAOA,6,36,2,asap,next_cycle,8,2,2,4,8,73,2,97.260274,3.503185,3.956835,0.45365,12.949644,0.078556,0.007194,-0.071362,90.842202,0.437898,0.494604,0.056706,12.949591,0.437898,underutilized,stall_medium,l2_l2,W8_M4_F8
QAOA,6,36,2,asap,next_cycle,8,2,2,8,4,73,2,97.260274,3.495763,3.956835,0.461072,13.189452,0.084746,0.247002,0.162256,-191.461544,0.43697,0.494604,0.057634,13.189464,0.43697,underutilized,stall_medium,l2_l2,W8_M8_F4
QAOA,6,36,2,asap,next_cycle,8,2,2,8,8,73,2,97.260274,4.388298,7.819905,3.431607,78.199042,0.180851,0.014218,-0.166633,92.13828,0.548537,0.977488,0.428951,78.199101,0.548537,active,stall_high,l2_l2,W8_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,1,1,4,4,73,2,97.260274,3.975904,3.975904,0.0,0.0,0.00241,0.00241,0.0,0.0,0.993976,0.993976,0.0,0.0,0.993976,saturated,stall_low,l1_l1,W4_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,1,1,4,8,73,2,97.260274,3.975904,3.975904,0.0,0.0,0.00241,0.00241,0.0,0.0,0.993976,0.993976,0.0,0.0,0.993976,saturated,stall_low,l1_l1,W4_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,1,1,8,4,73,2,97.260274,3.975904,3.975904,0.0,0.0,0.00241,0.00241,0.0,0.0,0.993976,0.993976,0.0,0.0,0.993976,saturated,stall_low,l1_l1,W4_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,1,1,8,8,73,2,97.260274,3.975904,3.975904,0.0,0.0,0.00241,0.00241,0.0,0.0,0.993976,0.993976,0.0,0.0,0.993976,saturated,stall_low,l1_l1,W4_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,1,2,4,4,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,1,2,4,8,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,1,2,8,4,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,1,2,8,8,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,2,1,4,4,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,2,1,4,8,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,2,1,8,4,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,2,1,8,8,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.991587,0.991587,0.0,0.0,0.991587,saturated,stall_low,mixed,W4_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,2,2,4,4,73,2,97.260274,3.882353,3.956835,0.074482,1.918476,0.014118,0.007194,-0.006924,49.043774,0.970588,0.989209,0.018621,1.918528,0.970588,saturated,stall_low,l2_l2,W4_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,2,2,4,8,73,2,97.260274,3.882353,3.956835,0.074482,1.918476,0.014118,0.007194,-0.006924,49.043774,0.970588,0.989209,0.018621,1.918528,0.970588,saturated,stall_low,l2_l2,W4_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,4,2,2,8,4,73,2,97.260274,3.882353,3.956835,0.074482,1.918476,0.014118,0.007194,-0.006924,49.043774,0.970588,0.989209,0.018621,1.918528,0.970588,saturated,stall_low,l2_l2,W4_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,4,2,2,8,8,73,2,97.260274,3.882353,3.956835,0.074482,1.918476,0.014118,0.007194,-0.006924,49.043774,0.970588,0.989209,0.018621,1.918528,0.970588,saturated,stall_low,l2_l2,W4_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,1,1,4,4,73,2,97.260274,3.975904,3.975904,0.0,0.0,0.00241,0.00241,0.0,0.0,0.496988,0.496988,0.0,0.0,0.496988,underutilized,stall_low,l1_l1,W8_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,1,1,4,8,73,2,97.260274,3.975904,3.975904,0.0,0.0,0.00241,0.00241,0.0,0.0,0.496988,0.496988,0.0,0.0,0.496988,underutilized,stall_low,l1_l1,W8_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,1,1,8,4,73,2,97.260274,3.909953,3.975904,0.065951,1.686747,0.014218,0.424096,0.409878,-2882.810522,0.488744,0.496988,0.008244,1.686773,0.488744,underutilized,stall_low,l1_l1,W8_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,1,1,8,8,73,2,97.260274,7.432432,7.894737,0.462305,6.220104,0.031532,0.004785,-0.026747,84.82494,0.929054,0.986842,0.057788,6.220091,0.929054,near_saturation,stall_low,l1_l1,W8_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,1,2,4,4,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.495793,0.495793,0.0,0.0,0.495793,underutilized,stall_low,mixed,W8_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,1,2,4,8,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.495793,0.495793,0.0,0.0,0.495793,underutilized,stall_low,mixed,W8_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,1,2,8,4,73,2,97.260274,3.758542,3.966346,0.207804,5.528846,0.047836,0.425481,0.377645,-789.457731,0.469818,0.495793,0.025975,5.528737,0.469818,underutilized,stall_low,mixed,W8_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,1,2,8,8,73,2,97.260274,5.574324,7.857143,2.282819,40.952392,0.179054,0.009524,-0.16953,94.680934,0.696791,0.982143,0.285352,40.952309,0.69679,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,2,1,4,4,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.495793,0.495793,0.0,0.0,0.495793,underutilized,stall_low,mixed,W8_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,2,1,4,8,73,2,97.260274,3.966346,3.966346,0.0,0.0,0.004808,0.004808,0.0,0.0,0.495793,0.495793,0.0,0.0,0.495793,underutilized,stall_low,mixed,W8_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,2,1,8,4,73,2,97.260274,3.758542,3.966346,0.207804,5.528846,0.047836,0.425481,0.377645,-789.457731,0.469818,0.495793,0.025975,5.528737,0.469818,underutilized,stall_low,mixed,W8_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,2,1,8,8,73,2,97.260274,5.574324,7.857143,2.282819,40.952392,0.179054,0.009524,-0.16953,94.680934,0.696791,0.982143,0.285352,40.952309,0.69679,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,2,2,4,4,73,2,97.260274,3.882353,3.956835,0.074482,1.918476,0.014118,0.007194,-0.006924,49.043774,0.485294,0.494604,0.00931,1.918425,0.485294,underutilized,stall_low,l2_l2,W8_M4_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,2,2,4,8,73,2,97.260274,3.882353,3.956835,0.074482,1.918476,0.014118,0.007194,-0.006924,49.043774,0.485294,0.494604,0.00931,1.918425,0.485294,underutilized,stall_low,l2_l2,W8_M4_F8
QAOA,6,36,2,greedy_critical,next_cycle,8,2,2,8,4,73,2,97.260274,3.556034,3.956835,0.400801,11.271011,0.094828,0.426859,0.332031,-350.140254,0.444504,0.494604,0.0501,11.27099,0.444504,underutilized,stall_medium,l2_l2,W8_M8_F4
QAOA,6,36,2,greedy_critical,next_cycle,8,2,2,8,8,73,2,97.260274,4.459459,7.819905,3.360446,75.355464,0.327027,0.014218,-0.312809,95.652347,0.557432,0.977488,0.420056,75.355559,0.557432,active,stall_high,l2_l2,W8_M8_F8
QAOA,6,36,3,asap,next_cycle,4,1,1,4,4,76,2,97.368421,3.825,3.974026,0.149026,3.896105,0.0225,0.002597,-0.019903,88.457778,0.95625,0.993506,0.037256,3.896052,0.95625,saturated,stall_low,l1_l1,W4_M4_F4
QAOA,6,36,3,asap,next_cycle,4,1,1,4,8,76,2,97.368421,3.825,3.974026,0.149026,3.896105,0.0225,0.002597,-0.019903,88.457778,0.95625,0.993506,0.037256,3.896052,0.95625,saturated,stall_low,l1_l1,W4_M4_F8
QAOA,6,36,3,asap,next_cycle,4,1,1,8,4,76,2,97.368421,3.825,3.974026,0.149026,3.896105,0.0225,0.002597,-0.019903,88.457778,0.95625,0.993506,0.037256,3.896052,0.95625,saturated,stall_low,l1_l1,W4_M8_F4
QAOA,6,36,3,asap,next_cycle,4,1,1,8,8,76,2,97.368421,3.825,3.974026,0.149026,3.896105,0.0225,0.002597,-0.019903,88.457778,0.95625,0.993506,0.037256,3.896052,0.95625,saturated,stall_low,l1_l1,W4_M8_F8
QAOA,6,36,3,asap,next_cycle,4,1,2,4,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M4_F4
QAOA,6,36,3,asap,next_cycle,4,1,2,4,8,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M4_F8
QAOA,6,36,3,asap,next_cycle,4,1,2,8,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M8_F4
QAOA,6,36,3,asap,next_cycle,4,1,2,8,8,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M8_F8
QAOA,6,36,3,asap,next_cycle,4,2,1,4,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M4_F4
QAOA,6,36,3,asap,next_cycle,4,2,1,4,8,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M4_F8
QAOA,6,36,3,asap,next_cycle,4,2,1,8,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M8_F4
QAOA,6,36,3,asap,next_cycle,4,2,1,8,8,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.902123,0.990933,0.08881,9.844556,0.902123,near_saturation,stall_low,mixed,W4_M8_F8
QAOA,6,36,3,asap,next_cycle,4,2,2,4,4,76,2,97.368421,3.311688,3.953488,0.6418,19.379845,0.093074,0.007752,-0.085322,91.671143,0.827922,0.988372,0.16045,19.379845,0.827922,near_saturation,stall_medium,l2_l2,W4_M4_F4
QAOA,6,36,3,asap,next_cycle,4,2,2,4,8,76,2,97.368421,3.311688,3.953488,0.6418,19.379845,0.093074,0.007752,-0.085322,91.671143,0.827922,0.988372,0.16045,19.379845,0.827922,near_saturation,stall_medium,l2_l2,W4_M4_F8
QAOA,6,36,3,asap,next_cycle,4,2,2,8,4,76,2,97.368421,3.311688,3.953488,0.6418,19.379845,0.093074,0.007752,-0.085322,91.671143,0.827922,0.988372,0.16045,19.379845,0.827922,near_saturation,stall_medium,l2_l2,W4_M8_F4
QAOA,6,36,3,asap,next_cycle,4,2,2,8,8,76,2,97.368421,3.311688,3.953488,0.6418,19.379845,0.093074,0.007752,-0.085322,91.671143,0.827922,0.988372,0.16045,19.379845,0.827922,near_saturation,stall_medium,l2_l2,W4_M8_F8
QAOA,6,36,3,asap,next_cycle,8,1,1,4,4,76,2,97.368421,3.825,3.974026,0.149026,3.896105,0.0225,0.002597,-0.019903,88.457778,0.478125,0.496753,0.018628,3.896052,0.478125,underutilized,stall_low,l1_l1,W8_M4_F4
QAOA,6,36,3,asap,next_cycle,8,1,1,4,8,76,2,97.368421,3.825,3.974026,0.149026,3.896105,0.0225,0.002597,-0.019903,88.457778,0.478125,0.496753,0.018628,3.896052,0.478125,underutilized,stall_low,l1_l1,W8_M4_F8
QAOA,6,36,3,asap,next_cycle,8,1,1,8,4,76,2,97.368421,3.825,3.974026,0.149026,3.896105,0.0325,0.233766,0.201266,-619.28,0.478125,0.496753,0.018628,3.896052,0.478125,underutilized,stall_low,l1_l1,W8_M8_F4
QAOA,6,36,3,asap,next_cycle,8,1,1,8,8,76,2,97.368421,6.0,7.886598,1.886598,31.4433,0.090196,0.005155,-0.085041,94.284669,0.75,0.985825,0.235825,31.443333,0.75,active,stall_medium,l1_l1,W8_M8_F8
QAOA,6,36,3,asap,next_cycle,8,1,2,4,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.451061,0.495466,0.044405,9.844566,0.451061,underutilized,stall_low,mixed,W8_M4_F4
QAOA,6,36,3,asap,next_cycle,8,1,2,4,8,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.451061,0.495466,0.044405,9.844566,0.451061,underutilized,stall_low,mixed,W8_M4_F8
QAOA,6,36,3,asap,next_cycle,8,1,2,8,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.073113,0.235751,0.162638,-222.447444,0.451061,0.495466,0.044405,9.844566,0.451061,underutilized,stall_medium,mixed,W8_M8_F4
QAOA,6,36,3,asap,next_cycle,8,1,2,8,8,76,2,97.368421,4.796238,7.846154,3.049916,63.589755,0.178683,0.010256,-0.168427,94.260226,0.59953,0.980769,0.381239,63.589645,0.59953,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,3,asap,next_cycle,8,2,1,4,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.451061,0.495466,0.044405,9.844566,0.451061,underutilized,stall_low,mixed,W8_M4_F4
QAOA,6,36,3,asap,next_cycle,8,2,1,4,8,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.042453,0.005181,-0.037272,87.795915,0.451061,0.495466,0.044405,9.844566,0.451061,underutilized,stall_low,mixed,W8_M4_F8
QAOA,6,36,3,asap,next_cycle,8,2,1,8,4,76,2,97.368421,3.608491,3.963731,0.35524,9.844558,0.073113,0.235751,0.162638,-222.447444,0.451061,0.495466,0.044405,9.844566,0.451061,underutilized,stall_medium,mixed,W8_M8_F4
QAOA,6,36,3,asap,next_cycle,8,2,1,8,8,76,2,97.368421,4.796238,7.846154,3.049916,63.589755,0.178683,0.010256,-0.168427,94.260226,0.59953,0.980769,0.381239,63.589645,0.59953,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,3,asap,next_cycle,8,2,2,4,4,76,2,97.368421,3.311688,3.953488,0.6418,19.379845,0.093074,0.007752,-0.085322,91.671143,0.413961,0.494186,0.080225,19.379845,0.413961,underutilized,stall_medium,l2_l2,W8_M4_F4
QAOA,6,36,3,asap,next_cycle,8,2,2,4,8,76,2,97.368421,3.311688,3.953488,0.6418,19.379845,0.093074,0.007752,-0.085322,91.671143,0.413961,0.494186,0.080225,19.379845,0.413961,underutilized,stall_medium,l2_l2,W8_M4_F8
QAOA,6,36,3,asap,next_cycle,8,2,2,8,4,76,2,97.368421,3.304536,3.953488,0.648952,19.638218,0.12527,0.235142,0.109872,-87.70815,0.413067,0.494186,0.081119,19.638218,0.413067,underutilized,stall_medium,l2_l2,W8_M8_F4
QAOA,6,36,3,asap,next_cycle,8,2,2,8,8,76,2,97.368421,3.903061,7.806122,3.903061,100.0,0.285714,0.015306,-0.270408,94.642895,0.487883,0.975765,0.487882,99.999795,0.487883,underutilized,stall_high,l2_l2,W8_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,1,1,4,4,76,2,97.368421,3.974026,3.974026,0.0,0.0,0.002597,0.002597,0.0,0.0,0.993506,0.993506,0.0,0.0,0.993506,saturated,stall_low,l1_l1,W4_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,1,1,4,8,76,2,97.368421,3.974026,3.974026,0.0,0.0,0.002597,0.002597,0.0,0.0,0.993506,0.993506,0.0,0.0,0.993506,saturated,stall_low,l1_l1,W4_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,1,1,8,4,76,2,97.368421,3.974026,3.974026,0.0,0.0,0.002597,0.002597,0.0,0.0,0.993506,0.993506,0.0,0.0,0.993506,saturated,stall_low,l1_l1,W4_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,1,1,8,8,76,2,97.368421,3.974026,3.974026,0.0,0.0,0.002597,0.002597,0.0,0.0,0.993506,0.993506,0.0,0.0,0.993506,saturated,stall_low,l1_l1,W4_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,1,2,4,4,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,1,2,4,8,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,1,2,8,4,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,1,2,8,8,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,2,1,4,4,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,2,1,4,8,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,2,1,8,4,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,2,1,8,8,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.990933,0.990933,0.0,0.0,0.990933,saturated,stall_low,mixed,W4_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,2,2,4,4,76,2,97.368421,3.834586,3.953488,0.118902,3.100778,0.022556,0.007752,-0.014804,65.632204,0.958647,0.988372,0.029725,3.100724,0.958646,saturated,stall_low,l2_l2,W4_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,2,2,4,8,76,2,97.368421,3.834586,3.953488,0.118902,3.100778,0.022556,0.007752,-0.014804,65.632204,0.958647,0.988372,0.029725,3.100724,0.958646,saturated,stall_low,l2_l2,W4_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,4,2,2,8,4,76,2,97.368421,3.834586,3.953488,0.118902,3.100778,0.022556,0.007752,-0.014804,65.632204,0.958647,0.988372,0.029725,3.100724,0.958646,saturated,stall_low,l2_l2,W4_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,4,2,2,8,8,76,2,97.368421,3.834586,3.953488,0.118902,3.100778,0.022556,0.007752,-0.014804,65.632204,0.958647,0.988372,0.029725,3.100724,0.958646,saturated,stall_low,l2_l2,W4_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,1,1,4,4,76,2,97.368421,3.974026,3.974026,0.0,0.0,0.002597,0.002597,0.0,0.0,0.496753,0.496753,0.0,0.0,0.496753,underutilized,stall_low,l1_l1,W8_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,1,1,4,8,76,2,97.368421,3.974026,3.974026,0.0,0.0,0.002597,0.002597,0.0,0.0,0.496753,0.496753,0.0,0.0,0.496753,underutilized,stall_low,l1_l1,W8_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,1,1,8,4,76,2,97.368421,3.863636,3.974026,0.11039,2.857153,0.027778,0.428571,0.400793,-1442.843257,0.482955,0.496753,0.013798,2.856995,0.482955,underutilized,stall_low,l1_l1,W8_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,1,1,8,8,76,2,97.368421,6.623377,7.886598,1.263221,19.072159,0.103896,0.005155,-0.098741,95.038308,0.827922,0.985825,0.157903,19.072207,0.827922,near_saturation,stall_medium,l1_l1,W8_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,1,2,4,4,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.495466,0.495466,0.0,0.0,0.495466,underutilized,stall_low,mixed,W8_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,1,2,4,8,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.495466,0.495466,0.0,0.0,0.495466,underutilized,stall_low,mixed,W8_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,1,2,8,4,76,2,97.368421,3.686747,3.963731,0.276984,7.512965,0.057831,0.430052,0.372221,-643.635766,0.460843,0.495466,0.034623,7.512971,0.460843,underutilized,stall_medium,mixed,W8_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,1,2,8,8,76,2,97.368421,4.967532,7.846154,2.878622,57.948736,0.25974,0.010256,-0.249484,96.051436,0.620942,0.980769,0.359827,57.948568,0.620942,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,2,1,4,4,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.495466,0.495466,0.0,0.0,0.495466,underutilized,stall_low,mixed,W8_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,2,1,4,8,76,2,97.368421,3.963731,3.963731,0.0,0.0,0.005181,0.005181,0.0,0.0,0.495466,0.495466,0.0,0.0,0.495466,underutilized,stall_low,mixed,W8_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,2,1,8,4,76,2,97.368421,3.686747,3.963731,0.276984,7.512965,0.057831,0.430052,0.372221,-643.635766,0.460843,0.495466,0.034623,7.512971,0.460843,underutilized,stall_medium,mixed,W8_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,2,1,8,8,76,2,97.368421,4.967532,7.846154,2.878622,57.948736,0.25974,0.010256,-0.249484,96.051436,0.620942,0.980769,0.359827,57.948568,0.620942,active,stall_high,mixed,W8_M8_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,2,2,4,4,76,2,97.368421,3.834586,3.953488,0.118902,3.100778,0.022556,0.007752,-0.014804,65.632204,0.479323,0.494186,0.014863,3.100832,0.479323,underutilized,stall_low,l2_l2,W8_M4_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,2,2,4,8,76,2,97.368421,3.834586,3.953488,0.118902,3.100778,0.022556,0.007752,-0.014804,65.632204,0.479323,0.494186,0.014863,3.100832,0.479323,underutilized,stall_low,l2_l2,W8_M4_F8
QAOA,6,36,3,greedy_critical,next_cycle,8,2,2,8,4,76,2,97.368421,3.370044,3.953488,0.583444,17.312652,0.110132,0.431525,0.321393,-291.825264,0.421256,0.494186,0.07293,17.312513,0.421256,underutilized,stall_medium,l2_l2,W8_M8_F4
QAOA,6,36,3,greedy_critical,next_cycle,8,2,2,8,8,76,2,97.368421,3.974026,7.806122,3.832096,96.428559,0.38961,0.015306,-0.374304,96.071456,0.496753,0.975765,0.479012,96.428607,0.496753,underutilized,stall_high,l2_l2,W8_M8_F8
QAOA,6,36,4,asap,next_cycle,4,1,1,4,4,85,2,97.647059,3.784404,3.975904,0.1915,5.060242,0.025229,0.00241,-0.022819,90.447501,0.946101,0.993976,0.047875,5.060242,0.946101,near_saturation,stall_low,l1_l1,W4_M4_F4
QAOA,6,36,4,asap,next_cycle,4,1,1,4,8,85,2,97.647059,3.784404,3.975904,0.1915,5.060242,0.025229,0.00241,-0.022819,90.447501,0.946101,0.993976,0.047875,5.060242,0.946101,near_saturation,stall_low,l1_l1,W4_M4_F8
