dag_label,dag_variant,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth,ff_chain_depth_raw,ff_chain_depth_shifted,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,asap,next_cycle,8,1,2,8,2,354,180,1.966667,88,0.488889,0.245833
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,asap,next_cycle,8,1,2,8,3,354,121,2.92562,41,0.338843,0.365702
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,asap,next_cycle,8,1,2,8,4,354,92,3.847826,20,0.217391,0.480978
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,ff_rate_matched,next_cycle,8,1,2,8,2,354,180,1.966667,5,0.027778,0.245833
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,ff_rate_matched,next_cycle,8,1,2,8,3,354,121,2.92562,2,0.016529,0.365702
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,ff_rate_matched,next_cycle,8,1,2,8,4,354,92,3.847826,2,0.021739,0.480978
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,asap,next_cycle,8,1,2,8,2,324,165,1.963636,76,0.460606,0.245455
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,asap,next_cycle,8,1,2,8,3,324,111,2.918919,35,0.315315,0.364865
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,asap,next_cycle,8,1,2,8,4,324,85,3.811765,15,0.176471,0.476471
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,ff_rate_matched,next_cycle,8,1,2,8,2,324,165,1.963636,5,0.030303,0.245455
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,ff_rate_matched,next_cycle,8,1,2,8,3,324,111,2.918919,2,0.018018,0.364865
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,ff_rate_matched,next_cycle,8,1,2,8,4,324,85,3.811765,2,0.023529,0.476471
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,asap,next_cycle,8,1,2,8,2,318,162,1.962963,85,0.524691,0.24537
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,asap,next_cycle,8,1,2,8,3,318,109,2.917431,41,0.376147,0.364679
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,asap,next_cycle,8,1,2,8,4,318,83,3.831325,22,0.26506,0.478916
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,ff_rate_matched,next_cycle,8,1,2,8,2,318,162,1.962963,5,0.030864,0.24537
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,ff_rate_matched,next_cycle,8,1,2,8,3,318,109,2.917431,2,0.018349,0.364679
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,ff_rate_matched,next_cycle,8,1,2,8,4,318,83,3.831325,2,0.024096,0.478916
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,asap,next_cycle,8,1,2,8,2,318,162,1.962963,74,0.45679,0.24537
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,asap,next_cycle,8,1,2,8,3,318,109,2.917431,32,0.293578,0.364679
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,asap,next_cycle,8,1,2,8,4,318,83,3.831325,12,0.144578,0.478916
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,ff_rate_matched,next_cycle,8,1,2,8,2,318,162,1.962963,5,0.030864,0.24537
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,ff_rate_matched,next_cycle,8,1,2,8,3,318,109,2.917431,3,0.027523,0.364679
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,ff_rate_matched,next_cycle,8,1,2,8,4,318,83,3.831325,2,0.024096,0.478916
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,asap,next_cycle,8,1,2,8,2,318,162,1.962963,79,0.487654,0.24537
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,asap,next_cycle,8,1,2,8,3,318,109,2.917431,34,0.311927,0.364679
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,asap,next_cycle,8,1,2,8,4,318,83,3.831325,13,0.156627,0.478916
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,ff_rate_matched,next_cycle,8,1,2,8,2,318,162,1.962963,5,0.030864,0.24537
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,ff_rate_matched,next_cycle,8,1,2,8,3,318,109,2.917431,3,0.027523,0.364679
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,ff_rate_matched,next_cycle,8,1,2,8,4,318,83,3.831325,2,0.024096,0.478916
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,asap,next_cycle,8,1,2,8,2,1614,810,1.992593,427,0.52716,0.249074
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,asap,next_cycle,8,1,2,8,3,1614,541,2.983364,196,0.362292,0.372921
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,asap,next_cycle,8,1,2,8,4,1614,407,3.965602,94,0.230958,0.4957
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,ff_rate_matched,next_cycle,8,1,2,8,2,1614,810,1.992593,5,0.006173,0.249074
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,ff_rate_matched,next_cycle,8,1,2,8,3,1614,541,2.983364,3,0.005545,0.372921
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,ff_rate_matched,next_cycle,8,1,2,8,4,1614,407,3.965602,3,0.007371,0.4957
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,asap,next_cycle,8,1,2,8,2,1596,801,1.992509,423,0.52809,0.249064
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,asap,next_cycle,8,1,2,8,3,1596,535,2.983178,190,0.35514,0.372897
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,asap,next_cycle,8,1,2,8,4,1596,402,3.970149,86,0.21393,0.496269
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,ff_rate_matched,next_cycle,8,1,2,8,2,1596,801,1.992509,5,0.006242,0.249064
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,ff_rate_matched,next_cycle,8,1,2,8,3,1596,535,2.983178,3,0.005607,0.372897
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,ff_rate_matched,next_cycle,8,1,2,8,4,1596,402,3.970149,3,0.007463,0.496269
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,asap,next_cycle,8,1,2,8,2,1650,828,1.992754,443,0.535024,0.249094
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,asap,next_cycle,8,1,2,8,3,1650,553,2.983725,209,0.377939,0.372966
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,asap,next_cycle,8,1,2,8,4,1650,416,3.966346,102,0.245192,0.495793
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,ff_rate_matched,next_cycle,8,1,2,8,2,1650,828,1.992754,5,0.006039,0.249094
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,ff_rate_matched,next_cycle,8,1,2,8,3,1650,553,2.983725,3,0.005425,0.372966
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,ff_rate_matched,next_cycle,8,1,2,8,4,1650,416,3.966346,3,0.007212,0.495793
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,asap,next_cycle,8,1,2,8,2,1530,768,1.992188,404,0.526042,0.249023
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,asap,next_cycle,8,1,2,8,3,1530,513,2.982456,185,0.360624,0.372807
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,asap,next_cycle,8,1,2,8,4,1530,386,3.963731,91,0.235751,0.495466
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,ff_rate_matched,next_cycle,8,1,2,8,2,1530,768,1.992188,5,0.00651,0.249023
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,ff_rate_matched,next_cycle,8,1,2,8,3,1530,513,2.982456,3,0.005848,0.372807
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,ff_rate_matched,next_cycle,8,1,2,8,4,1530,386,3.963731,3,0.007772,0.495466
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,asap,next_cycle,8,1,2,8,2,1650,828,1.992754,446,0.538647,0.249094
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,asap,next_cycle,8,1,2,8,3,1650,553,2.983725,208,0.37613,0.372966
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,asap,next_cycle,8,1,2,8,4,1650,416,3.966346,104,0.25,0.495793
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,ff_rate_matched,next_cycle,8,1,2,8,2,1650,828,1.992754,5,0.006039,0.249094
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,ff_rate_matched,next_cycle,8,1,2,8,3,1650,553,2.983725,3,0.005425,0.372966
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,ff_rate_matched,next_cycle,8,1,2,8,4,1650,416,3.966346,3,0.007212,0.495793
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,asap,next_cycle,8,1,2,8,2,4980,2493,1.997593,1373,0.550742,0.249699
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,asap,next_cycle,8,1,2,8,3,4980,1663,2.994588,639,0.384245,0.374324
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,asap,next_cycle,8,1,2,8,4,4980,1248,3.990385,308,0.246795,0.498798
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,ff_rate_matched,next_cycle,8,1,2,8,2,4980,2493,1.997593,5,0.002006,0.249699
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,ff_rate_matched,next_cycle,8,1,2,8,3,4980,1663,2.994588,3,0.001804,0.374324
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,ff_rate_matched,next_cycle,8,1,2,8,4,4980,1248,3.990385,3,0.002404,0.498798
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,asap,next_cycle,8,1,2,8,2,4962,2484,1.997585,1381,0.555958,0.249698
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,asap,next_cycle,8,1,2,8,3,4962,1657,2.994568,649,0.391672,0.374321
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,asap,next_cycle,8,1,2,8,4,4962,1244,3.988746,320,0.257235,0.498593
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,ff_rate_matched,next_cycle,8,1,2,8,2,4962,2484,1.997585,5,0.002013,0.249698
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,ff_rate_matched,next_cycle,8,1,2,8,3,4962,1657,2.994568,3,0.001811,0.374321
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,ff_rate_matched,next_cycle,8,1,2,8,4,4962,1244,3.988746,3,0.002412,0.498593
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,asap,next_cycle,8,1,2,8,2,4854,2430,1.997531,1356,0.558025,0.249691
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,asap,next_cycle,8,1,2,8,3,4854,1621,2.994448,638,0.393584,0.374306
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,asap,next_cycle,8,1,2,8,4,4854,1217,3.988496,307,0.25226,0.498562
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,ff_rate_matched,next_cycle,8,1,2,8,2,4854,2430,1.997531,5,0.002058,0.249691
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,ff_rate_matched,next_cycle,8,1,2,8,3,4854,1621,2.994448,3,0.001851,0.374306
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,ff_rate_matched,next_cycle,8,1,2,8,4,4854,1217,3.988496,3,0.002465,0.498562
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,asap,next_cycle,8,1,2,8,2,4890,2448,1.997549,1345,0.549428,0.249694
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,asap,next_cycle,8,1,2,8,3,4890,1633,2.994489,631,0.386405,0.374311
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,asap,next_cycle,8,1,2,8,4,4890,1226,3.988581,308,0.251223,0.498573
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,ff_rate_matched,next_cycle,8,1,2,8,2,4890,2448,1.997549,5,0.002042,0.249694
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,ff_rate_matched,next_cycle,8,1,2,8,3,4890,1633,2.994489,3,0.001837,0.374311
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,ff_rate_matched,next_cycle,8,1,2,8,4,4890,1226,3.988581,3,0.002447,0.498573
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,asap,next_cycle,8,1,2,8,2,4974,2490,1.99759,1390,0.558233,0.249699
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,asap,next_cycle,8,1,2,8,3,4974,1661,2.994582,663,0.399157,0.374323
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,asap,next_cycle,8,1,2,8,4,4974,1247,3.988773,335,0.268645,0.498597
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,ff_rate_matched,next_cycle,8,1,2,8,2,4974,2490,1.99759,5,0.002008,0.249699
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,ff_rate_matched,next_cycle,8,1,2,8,3,4974,1661,2.994582,3,0.001806,0.374323
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,ff_rate_matched,next_cycle,8,1,2,8,4,4974,1247,3.988773,3,0.002406,0.498597
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,asap,next_cycle,8,1,2,8,2,1232,621,1.983897,409,0.658615,0.247987
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,asap,next_cycle,8,1,2,8,3,1232,416,2.961538,212,0.509615,0.370192
