dag_label,dag_variant,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth,ff_chain_depth_raw,ff_chain_depth_shifted,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
VQE_H8_Q64_s1_shifted,shifted,VQE,8,64,1,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,2,4096,2051,1.997075,3,0.001463,0.499269
VQE_H8_Q64_s1_shifted,shifted,VQE,8,64,1,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,3,4096,1369,2.991965,3,0.002191,0.747991
VQE_H8_Q64_s1_shifted,shifted,VQE,8,64,1,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,4,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s2_shifted,shifted,VQE,8,64,2,1,63,1,asap,next_cycle,4,1,2,4,2,4096,2051,1.997075,992,0.483667,0.499269
VQE_H8_Q64_s2_shifted,shifted,VQE,8,64,2,1,63,1,asap,next_cycle,4,1,2,4,3,4096,1369,2.991965,321,0.234478,0.747991
VQE_H8_Q64_s2_shifted,shifted,VQE,8,64,2,1,63,1,asap,next_cycle,4,1,2,4,4,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s2_shifted,shifted,VQE,8,64,2,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,2,4096,2051,1.997075,3,0.001463,0.499269
VQE_H8_Q64_s2_shifted,shifted,VQE,8,64,2,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,3,4096,1369,2.991965,3,0.002191,0.747991
VQE_H8_Q64_s2_shifted,shifted,VQE,8,64,2,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,4,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s3_shifted,shifted,VQE,8,64,3,1,63,1,asap,next_cycle,4,1,2,4,2,4096,2051,1.997075,992,0.483667,0.499269
VQE_H8_Q64_s3_shifted,shifted,VQE,8,64,3,1,63,1,asap,next_cycle,4,1,2,4,3,4096,1369,2.991965,321,0.234478,0.747991
VQE_H8_Q64_s3_shifted,shifted,VQE,8,64,3,1,63,1,asap,next_cycle,4,1,2,4,4,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s3_shifted,shifted,VQE,8,64,3,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,2,4096,2051,1.997075,3,0.001463,0.499269
VQE_H8_Q64_s3_shifted,shifted,VQE,8,64,3,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,3,4096,1369,2.991965,3,0.002191,0.747991
VQE_H8_Q64_s3_shifted,shifted,VQE,8,64,3,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,4,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s4_shifted,shifted,VQE,8,64,4,1,63,1,asap,next_cycle,4,1,2,4,2,4096,2051,1.997075,992,0.483667,0.499269
VQE_H8_Q64_s4_shifted,shifted,VQE,8,64,4,1,63,1,asap,next_cycle,4,1,2,4,3,4096,1369,2.991965,321,0.234478,0.747991
VQE_H8_Q64_s4_shifted,shifted,VQE,8,64,4,1,63,1,asap,next_cycle,4,1,2,4,4,4096,1027,3.988315,2,0.001947,0.997079
VQE_H8_Q64_s4_shifted,shifted,VQE,8,64,4,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,2,4096,2051,1.997075,3,0.001463,0.499269
VQE_H8_Q64_s4_shifted,shifted,VQE,8,64,4,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,3,4096,1369,2.991965,3,0.002191,0.747991
VQE_H8_Q64_s4_shifted,shifted,VQE,8,64,4,1,63,1,ff_rate_matched,next_cycle,4,1,2,4,4,4096,1027,3.988315,2,0.001947,0.997079
